enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
3.35846737879665	0.11	1	3.09253974693323	CTL	CTL
3.06776092680779	0	1	6.13552185361558	Other	Other
2.91949063238815	0	1	5.8389812647763	APC	APC
2.87559446511898	0.05	1	3.51354150160934	Helper T-Cell	Helper T-Cell
2.24519166023008	0	1	4.49038332046016	Helper T-Cell	Other
1.86677294149706	0	1	3.73354588299412	APC	Helper T-Cell
-1.53458897820604	1	0.32	-0.738883201023243	Helper T-Cell	T-reg
1.4291070817805	0.01	1	2.42801006492925	CTL	Helper T-Cell
-1.30895024088915	1	0.33	-0.613270784399187	CTL	T-reg
-0.930472895135531	1	0	-1.86094579027106	Helper T-Cell	Tumor
0.859875776090929	0.01	0.99	1.46090315103364	APC	Other
-0.727209460620582	1	0	-1.45441892124116	Other	Tumor
-0.62010177734846	1	0	-1.24020355469692	APC	Tumor
-0.611146432524811	1	0.45	-0.206104348064738	Other	T-reg
-0.488405061494558	1	0	-0.976810122989115	CTL	Tumor
-0.245756414401958	0.83	0.34	-0.112048202631749	CTL	Other
-0.148720509455749	0.65	0.45	-0.0501548270822776	APC	CTL
-0.0815298854965982	0.67	0.73	-0.0136555291687613	APC	T-reg
0.0591235146850665	0	1	0.118247029370133	Tumor	Tumor
0.0306700511779052	0.49	0.8	0.00923260537309888	T-reg	Tumor
0	1	1	0	T-reg	T-reg
