source,target,weight,type
CTL,Tumor,-2.86652875497713,Depletion
Helper T-Cell,Tumor,-2.28970035455311,Depletion
APC,Tumor,-2.19207320688223,Depletion
T-reg,Tumor,-1.22650852980868,Depletion
Other,Tumor,-1.08415622355071,Depletion
CTL,Other,-0.791871303931481,Depletion
Other,Other,1.89287012529358,Enrichment
Helper T-Cell,Helper T-Cell,1.7927081460932,Enrichment
CTL,CTL,1.49103726253045,Enrichment
APC,APC,1.09987615728232,Enrichment
Tumor,Tumor,1.02939864939902,Enrichment
CTL,Helper T-Cell,0.79623236873772,Enrichment
Helper T-Cell,Other,0.604937200482422,Enrichment
APC,Other,0.521409356764186,Enrichment
APC,Helper T-Cell,0.260258554236432,Enrichment
