enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-3.62527048937469	1	0	-7.25054097874939	T-reg	Tumor
2.25679928345666	0	1	4.51359856691332	CTL	CTL
2.19216021991703	0	1	4.38432043983406	APC	APC
2.06811018833226	0.31	1	1.02340437153304	Helper T-Cell	T-reg
1.87529375071418	0	1	3.75058750142836	Helper T-Cell	Helper T-Cell
1.75956391753131	0	1	3.51912783506261	CTL	Helper T-Cell
-1.66852711073744	1	0	-3.33705422147488	Other	Tumor
-1.51936217652687	1	0	-3.03872435305373	Helper T-Cell	Tumor
-1.40812110100279	1	0	-2.81624220200559	APC	Tumor
-1.23263406468321	1	0	-2.46526812936642	CTL	Tumor
-1.20163386116965	1	0.6	-0.257954939233938	APC	T-reg
1.14302359059553	0	1	2.28604718119105	Other	Other
0.724507478102922	0	1	1.44901495620584	APC	Other
0.621373643930672	0	1	1.24274728786134	Tumor	Tumor
0.506255084433161	0	1	1.01251016886632	APC	CTL
-0.365063813445323	1	0	-0.730127626890647	CTL	Other
0.217788036636567	0	1	0.435576073273134	Helper T-Cell	Other
0.091187092260453	0.53	0.7	0.0244022349124959	Other	T-reg
0.0694648196630997	0.65	0.84	0.0125353479746968	CTL	T-reg
-0.00750753666894136	0.5	0.6	-0.00219542762603681	APC	Helper T-Cell
0	1	1	0	T-reg	T-reg
