enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
1.19793937761191	0.61	1	0.248702170269522	APC	APC
-1	1	0.99	0	CTL	CTL
-1	1	0.99	0	Helper T-Cell	Helper T-Cell
-1	1	0.96	-0.0132282657337552	APC	Helper T-Cell
-1	1	0.93	-0.0268721464003014	APC	CTL
-0.243669080966863	0.99	0.07	-0.267283054773023	Helper T-Cell	Tumor
-0.115001525255087	1	0	-0.230003050510174	APC	Tumor
-0.0955349760655758	0.99	0.1	-0.0915805268796949	CTL	Tumor
0.00106555169919164	0	1	0.00213110339838327	Tumor	Tumor
0	1	1	0	CTL	Helper T-Cell
