enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
2.60598800418428	0	1	5.21197600836856	CD4+ Tcell+	CD4+ Tcell+
2.37196877738696	0	1	4.74393755477392	CD4+ APC+	CD4+ APC+
2.25779775746765	0.5	1	0.660247400622738	CD8+ Tcell+	CD8+ Tcell+
-2.19082234233558	1	0.01	-3.72214144445732	CD4+ Tcell+	CD8+ Epithelial+
2	0.81	1	0.172372295232567	CD8+ Epithelial+	CD8+ Epithelial+
-1.92339942678972	1	0	-3.84679885357944	CD4+ Epithelial+	CD8+ Tcell+
-1.86747591449518	1	0.0600000000000001	-2.15675159387665	CD4+ APC+	CD8+ Epithelial+
1.71209092552718	0	1	3.42418185105435	CD4+ Tcell+	CD8+ Tcell+
-1.56902095685213	1	0.09	-1.56902095685214	CD4+	FoxP3+ Treg+ Epithelial+
-1.52620298465451	1	0	-3.05240596930903	CD4+ Epithelial+	CD4+ Tcell+
-1.48668298314067	1	0	-2.97336596628133	CD4+ APC+	CD4+ Epithelial+
-1.46640960099987	1	0	-2.93281920199974	CD4+ Epithelial+	CD8+ APC+
1.41145558897486	0	1	2.82291117794971	CD4+ APC+	CD4+ Tcell+
-1.39820451328339	1	0	-2.79640902656678	CD4+	CD4+ Epithelial+
-1.151858816727	1	0	-2.30371763345401	CD4+	CD8+ Epithelial+
-1.11547721741994	1	0.76	-0.126617010035955	CD4+ Tcell+	FoxP3+ Treg+ Epithelial+
1.06366266897935	0	1	2.12732533795869	CD4+	CD4+
-1.04182017569463	1	0.83	-0.078887367498733	CD4+ APC+	FoxP3+ Treg+ Epithelial+
-1	1	0.99	0	CD8+ APC+	FoxP3+ Treg+ Epithelial+
-1	1	0.97	-0.00877392430750515	CD8+ Epithelial+	FoxP3+ Treg+ Epithelial+
-1	1	0.91	-0.0362121726544447	CD8+ Tcell+	FoxP3+ Treg+ Epithelial+
0.851136614085517	0.78	1	0.0871333308931394	CD8+ APC+	CD8+ Tcell+
0.795859283219775	0.07	0.96	0.872986016709186	CD4+ APC+	CD8+ Tcell+
0.755112940876466	0.27	0.97	0.417458124793112	CD4+ Tcell+	CD8+ APC+
0.599462070416271	0.04	1	0.779918134874402	CD4+ Epithelial+	FoxP3+ Treg+ Epithelial+
0.584962500721156	0.85	1	0.0383159497616714	CD8+ APC+	CD8+ Epithelial+
0.543405953432541	0	1	1.08681190686508	CD4+ Epithelial+	CD4+ Epithelial+
0.371176926872217	0	1	0.742353853744433	CD4+	CD4+ APC+
0.330795332641585	0.02	0.98	0.503761181117809	CD4+	CD8+ Tcell+
0.303549565572508	0.58	0.96	0.0695577723178412	CD8+ Epithelial+	CD8+ Tcell+
0.275634442613427	0.56	0.92	0.0672892980846353	CD4+ APC+	CD8+ APC+
0.0969617298870881	0.46	0.71	0.0317939589282346	CD4+	CD8+ APC+
0.0606838556077308	0.35	0.7	0.0269252749769492	CD4+ Epithelial+	CD8+ Epithelial+
0.0164331535541835	0.43	0.64	0.00585919691663564	CD4+	CD4+ Tcell+
0	1	1	0	CD8+ APC+	CD8+ APC+
