enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
3.80219321694183	0.07	1	4.1706638110548	CD4+ Tcell+	CD4+ Tcell+
2.50757133007661	0.15	1	1.99572591367287	CD4+ APC+	CD4+ APC+
-1.99321788188578	1	0	-3.98643576377156	CD4+	CD4+ Epithelial+
-1.84637681088679	1	0.01	-3.13693881839825	CD4+	CD8+ APC+
-1.77113099141678	1	0	-3.54226198283357	CD4+ APC+	CD4+ Epithelial+
-1.69127891101887	1	0	-3.38255782203775	CD4+ Epithelial+	CD4+ Tcell+
1.44223075348704	0	1	2.88446150697407	CD4+ Epithelial+	CD4+ Epithelial+
-1.08406426478847	1	0.75	-0.129205725456903	CD4+ APC+	CD8+ Tcell+
-1	1	0.95	-0.0177287669604316	CD4+ APC+	CD8+ APC+
-1	1	0.93	-0.0268721464003014	CD4+ APC+	FoxP3+ Treg+ Epithelial+
-1	1	0.93	-0.0268721464003014	CD4+ Tcell+	CD8+ APC+
-1	1	0.9	-0.0409586076789064	CD4+ Tcell+	FoxP3+ Treg+ Epithelial+
-0.824082008463053	1	0.18	-0.594366181123537	CD4+	FoxP3+ Treg+ Epithelial+
0.61875081417744	0.27	0.99	0.34207141821846	CD4+ Epithelial+	CD8+ APC+
-0.602884408718419	0.99	0.03	-0.842796235552062	CD4+	CD8+ Tcell+
0.545687351987716	0.37	1	0.229306776423975	CD4+ Epithelial+	FoxP3+ Treg+ Epithelial+
0.527818593617547	0.13	0.97	0.450689499337765	CD4+ Epithelial+	CD8+ Tcell+
0.422517860303543	0	1	0.845035720607086	CD4+	CD4+
0.234587718306753	0.38	0.76	0.0959312207725289	CD4+ APC+	CD4+ Tcell+
0.222343149806214	0	1	0.444686299612427	CD4+	CD4+ APC+
-0.221753662427674	1	0	-0.443507324855348	CD4+	CD4+ Tcell+
-0.159198594849254	1	0.93	-0.00427800794751141	CD4+ Tcell+	CD8+ Tcell+
0	1	1	0	CD8+ APC+	CD8+ Tcell+
