source,target,weight,type
CD4+ Epithelial+,CD4+ Tcell+,-2.11537397973404,Depletion
CD4+,CD4+ Epithelial+,-1.94436448845846,Depletion
CD4+ Epithelial+,CD8+ APC+,-1.84130225398094,Depletion
CD4+,CD8+ Epithelial+,-1.62760683812965,Depletion
CD4+ Epithelial+,CD8+ Tcell+,-1.09104156307717,Depletion
CD4+ APC+,CD4+ Epithelial+,-0.481177354168884,Depletion
CD4+ Tcell+,CD4+ Tcell+,2.79028140869866,Enrichment
CD4+,CD4+,1.11894836840504,Enrichment
CD4+,CD4+ Tcell+,0.6907984996397,Enrichment
CD4+ Epithelial+,CD4+ Epithelial+,0.581990780910615,Enrichment
CD4+,CD8+ Tcell+,0.509046775194053,Enrichment
CD4+,CD4+ APC+,0.429412521553768,Enrichment
