enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-5.32481060342048	1	0	-10.649621206841	CD4+ APC+	CD4+ Epithelial+
3.10557113938882	0.39	1	1.23583100614002	CD8+ Tcell+	CD8+ Tcell+
2.93086029976654	0	1	5.86172059953308	CD4+ Tcell+	CD4+ Tcell+
2.4911294486282	0	1	4.9822588972564	CD4+ Epithelial+	CD4+ Epithelial+
2.44575668174022	0.23	1	1.51585249685131	CD4+ APC+	CD4+ APC+
2.44294349584873	0.71	1	0.348528649912208	CD8+ APC+	CD8+ Tcell+
-2.40208149053354	1	0	-4.80416298106708	CD4+ Epithelial+	CD4+ Tcell+
-2.1139504824225	1	0	-4.22790096484501	CD4+ Epithelial+	CD8+ Tcell+
-2.04264433740849	1	0	-4.08528867481699	CD4+	PD.L1+ CD4+ Epithelial+
1.98821080229639	0	1	3.97642160459278	CD4+ Tcell+	CD8+ Tcell+
-1.9209284290088	1	0	-3.8418568580176	CD4+	CD8+ Epithelial+
-1.90110824301451	1	0.01	-3.22992587987761	CD4+ Epithelial+	CD8+ APC+
1.84856725447338	0.08	1	1.93315305317072	CD4+ Epithelial+	CD8+ Epithelial+
-1.8224075279555	1	0	-3.64481505591101	CD4+	CD4+ Epithelial+
1.70043971814109	0.05	1	2.07768014340868	CD4+ APC+	CD8+ Tcell+
1.67611038877935	0.58	1	0.384077323854492	CD4+ APC+	CD8+ APC+
-1.58496250072116	1	0	-3.16992500144231	CD4+	FoxP3+ Treg+ Epithelial+
1.43818116338321	0	1	2.87636232676642	CD4+ APC+	CD4+ Tcell+
1.43720888027746	0.49	1	0.43264298299816	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
-1.39142494205689	1	0.23	-0.862389537088943	CD4+ Tcell+	CD8+
1.20435849850619	0.47	1	0.383899824740028	CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1.16438681790088	1	0.71	-0.166120160498258	CD4+ APC+	CD8+
-1.16046467219325	1	0.83	-0.0878712134784371	CD4+ APC+	FoxP3+ Treg+ Tcell+
-1.15200309344505	1	0.91	-0.0417165349182866	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
-1.13750352374993	1	0.8	-0.104098613501445	CD8+ Tcell+	FoxP3+ Treg+ Tcell+
-1.12398871727545	1	0.61	-0.233349398616582	CD4+ Tcell+	PD.L1+ CD4+
-1.1096244911745	1	0.62	-0.222656640711924	CD4+ Tcell+	CD8+ Epithelial+
-1.09953567355091	1	0.93	-0.0295468835920141	CD8+	CD8+ APC+
-1.08746284125034	1	0.92	-0.0342736223133708	CD4+ APC+	PD.L1+ CD4+ Epithelial+
1.07256862595065	0.47	1	0.341890648037794	CD4+ Epithelial+	FoxP3+ Treg+ Epithelial+
-1	1	0.99	0	CD8+ Epithelial+	CD8+ Epithelial+
-1	1	0.99	0	CD8+ Epithelial+	PD.L1+ CD4+
-1	1	0.99	0	CD8+	FoxP3+ Treg+ Epithelial+
-1	1	0.99	0	CD8+	PD.L1+ CD4+
-1	1	0.99	0	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+
1	0.99	1	0	CD8+ Epithelial+	FoxP3+ Treg+ Epithelial+
1	0.99	1	0	PD.L1+ CD4+	PD.L1+ CD4+
-1	1	0.98	-0.00436480540245009	CD8+	CD8+
-1	1	0.98	-0.00436480540245009	CD8+	FoxP3+ Treg+ Tcell+
-1	1	0.96	-0.0132282657337552	CD8+ Tcell+	FoxP3+ Treg+ Epithelial+
-1	1	0.95	-0.0177287669604316	CD8+ APC+	CD8+ APC+
-1	1	0.95	-0.0177287669604316	CD8+ APC+	CD8+ Epithelial+
-1	1	0.95	-0.0177287669604316	CD8+ APC+	PD.L1+ CD4+
-1	1	0.94	-0.0222763947111523	CD8+ Tcell+	PD.L1+ CD4+ Epithelial+
-1	1	0.93	-0.0268721464003014	CD8+ APC+	FoxP3+ Treg+ Tcell+
-1	1	0.93	-0.0268721464003014	CD8+ Tcell+	PD.L1+ CD4+
-1	1	0.92	-0.0315170514460649	CD4+ APC+	FoxP3+ Treg+ Epithelial+
-1	1	0.9	-0.0409586076789064	CD8+ Epithelial+	CD8+ Tcell+
-1	1	0.87	-0.0555173278498314	CD4+ APC+	CD8+ Epithelial+
-1	1	0.86	-0.0604807473813815	CD4+ Tcell+	FoxP3+ Treg+ Epithelial+
-1	1	0.82	-0.0809219076239261	CD4+ APC+	PD.L1+ CD4+
0.959028218943694	0.21	1	0.630635205228849	CD4+ Tcell+	CD8+ APC+
0.830074998557688	0.72	1	0.113452276688381	CD8+	CD8+ Tcell+
-0.608445339270671	1	0	-1.21689067854134	CD4+	CD8+ APC+
-0.577390780893461	1	0	-1.15478156178692	CD4+	CD8+ Tcell+
-0.414706031261531	1	0	-0.829412062523062	CD4+	CD4+ Tcell+
-0.406411078309131	1	0.01	-0.690480231477071	CD4+	FoxP3+ Treg+ Tcell+
-0.384839243225741	1	0.1	-0.368909713594368	CD4+	PD.L1+ CD4+
0.234055338862028	0.56	0.89	0.0571387933803165	CD4+ Epithelial+	PD.L1+ CD4+
0.185452047310451	0	1	0.370904094620903	CD4+	CD4+
-0.176322772640463	0.67	0.51	-0.050075077870933	CD4+ Epithelial+	CD8+
-0.127933372299164	1	0.01	-0.217354962089831	CD4+	CD4+ APC+
0.0641303374197156	0.61	0.76	0.0133139910036141	CD4+ Epithelial+	FoxP3+ Treg+ Tcell+
-0.0118023016173641	0.66	0.5	-0.00345134498360483	CD4+	CD8+
