enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
2.79141337818858	0.1	1	2.67586928307877	CD4+ Tcell+	CD8+ Tcell+
2.73027364187518	0.03	1	3.81675875860003	CD4+ Tcell+	CD4+ Tcell+
2.68616857553755	0.03	1	3.75510252178151	CD4+	CD4+
2.03242147769238	0.55	1	0.511788062252691	CD4+ APC+	CD4+ APC+
1.43609911480667	0.77	1	0.154962845559063	CD8+ Tcell+	CD8+ Tcell+
-1.31667236943587	1	0.45	-0.444037444833511	CD4+ APC+	CD8+ Tcell+
1.21723071622067	0.08	1	1.2729281392283	CD4+ APC+	CD4+ Tcell+
-1.15200309344505	1	0.82	-0.0932222879102374	CD4+ Tcell+	CD8+ Epithelial+
-1.09310940439148	1	0.85	-0.0716003589478633	CD4+ APC+	CD8+ Epithelial+
-1.09019780897158	1	0.69	-0.16887377738186	CD4+	CD8+ Epithelial+
1.01997469976127	0	1	2.03994939952253	CD4+	CD4+ Tcell+
-1	1	0.92	-0.0315170514460649	CD8+ Epithelial+	CD8+ Tcell+
0.872681169935548	0.09	0.98	0.872681169935548	CD4+	CD4+ APC+
-0.662380807393171	1	0	-1.32476161478634	CD4+ Epithelial+	CD8+ Tcell+
-0.605723376608472	1	0	-1.21144675321694	CD4+ Epithelial+	CD4+ Tcell+
-0.379421912764734	1	0	-0.758843825529467	CD4+	CD4+ Epithelial+
-0.332502178254132	1	0	-0.665004356508263	CD4+ APC+	CD4+ Epithelial+
0.0939974900094845	0.46	1	0.030821978322776	CD4+ Epithelial+	CD8+ Epithelial+
-0.0920605529887678	0.71	0.69	-0.0142603600953315	CD4+	CD8+ Tcell+
0.0279746665751267	0	1	0.0559493331502533	CD4+ Epithelial+	CD4+ Epithelial+
