source,target,weight,type
CD4+ Epithelial+,CD4+ Tcell+,-3.71956679369399,Depletion
CD4+,CD4+ Epithelial+,-3.43385824271849,Depletion
CD4+ APC+,CD4+ Epithelial+,-2.51483764267826,Depletion
CD4+,CD8+ APC+,-2.25633975325979,Depletion
CD4+,CD8+ Tcell+,-1.57918014812715,Depletion
CD4+,CD4+ Tcell+,-0.647206217110862,Depletion
CD4+,CD4+ APC+,-0.131960669471079,Depletion
CD4+ Epithelial+,CD4+ Epithelial+,2.96174936545335,Enrichment
CD4+ Tcell+,CD4+ Tcell+,1.99524609708581,Enrichment
CD4+ APC+,CD4+ APC+,1.57776699931695,Enrichment
CD4+ APC+,CD4+ Tcell+,0.733388873621187,Enrichment
CD4+,CD4+,0.275585299316711,Enrichment
