enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
2.03847414781464	0.05	1	2.49070708863258	CTL	CTL
1.57355773744891	0.46	1	0.515972952771322	Helper T-Cell	Helper T-Cell
-1.13750352374993	1	0.65	-0.20526940920317	Helper T-Cell	T-reg
-1	1	0.93	-0.0268721464003014	T-reg	T-reg
-1	1	0.9	-0.0409586076789064	T-reg	Tumor
0.593183007526125	0.14	0.94	0.488728664880414	APC	APC
-0.538095895683182	1	0.58	-0.12330359203942	APC	Tumor
-0.485709127345468	1	0	-0.971418254690935	CTL	Other
0.404390255079335	0.66	0.99	0.0703336549005365	Helper T-Cell	Tumor
-0.389566811762726	1	0	-0.779133623525451	Helper T-Cell	Other
0.37851162325373	0.62	0.98	0.0759519343475263	CTL	T-reg
0.336574870851764	0.31	0.88	0.16655408213797	CTL	Helper T-Cell
-0.254148442602205	1	0.04	-0.330654747176755	Other	Tumor
0.250172254896744	0.62	0.94	0.0501994272095392	CTL	Tumor
-0.243925582886089	1	0.83	-0.0184702192839063	APC	T-reg
0.234465253637023	0.36	0.82	0.101241692286661	APC	CTL
0.175571564583454	0.42	0.73	0.0643525167230818	APC	Helper T-Cell
-0.102098187618736	0.85	0.38	-0.0417515624757501	Other	T-reg
-0.0874053049069994	0.95	0.07	-0.0958757541425099	APC	Other
-0.0588936890535682	1	0.99	0	Tumor	Tumor
0.0403199381508158	0	1	0.0806398763016315	Other	Other
