enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
3.82722706876922	0.57	1	0.905414786748972	Tumor	Tumor
-2.90046432644909	1	0	-5.80092865289817	Other	Tumor
2.62407153776027	0.14	1	2.16199547682389	CTL	CTL
-2.33628338786443	1	0	-4.67256677572886	Helper T-Cell	Tumor
2.01126482609581	0	1	4.02252965219163	Helper T-Cell	Helper T-Cell
-1.81213998462298	1	0.14	-1.49303797314558	CTL	Tumor
1.22321954242779	0	1	2.44643908485559	APC	APC
-1.1870855526005	1	0.35	-0.526706891064123	APC	T-reg
-1	1	0.94	-0.0222763947111523	T-reg	Tumor
-1	1	0.87	-0.0555173278498314	CTL	T-reg
-0.484787745071495	1	0	-0.96957549014299	APC	Other
-0.462105752935623	1	0	-0.924211505871245	CTL	Other
-0.282750110201174	1	0	-0.565500220402347	Helper T-Cell	Other
0.214544559513763	0.25	0.83	0.125514285363412	APC	CTL
-0.131576573207808	0.8	0.29	-0.0687985935071853	APC	Helper T-Cell
0.129379530735948	0	1	0.258759061471895	Other	Other
0.0877333719335502	0.45	0.66	0.0295873925847574	CTL	Helper T-Cell
0.0831412353002456	0.59	0.81	0.0184447790929187	Other	T-reg
-0.0313951962755344	0.6	0.53	-0.00840155043491569	APC	Tumor
-0.028569152196771	1	0.99	0	Helper T-Cell	T-reg
