enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
3.37145968073724	0	1	6.74291936147448	CTL	CTL
-3.07330611733652	1	0	-6.14661223467303	APC	Tumor
2.92439434324782	0.01	1	4.96845827002798	CTL	Helper T-Cell
2.54570307027393	0.42	1	0.933080477983292	Helper T-Cell	Helper T-Cell
2.27039779424728	0.75	1	0.270600557189948	APC	APC
-2.21372714741371	1	0	-4.42745429482742	Other	Tumor
1.52022178021384	0	1	3.04044356042768	Other	Other
-1.33479024582441	1	0.33	-0.625377371495088	CTL	T-reg
1.28547647713572	0	1	2.57095295427144	APC	Other
-1.20503615181935	1	0	-2.4100723036387	CTL	Tumor
-1.17769004019586	1	0	-2.35538008039172	Helper T-Cell	Tumor
-1.0962153152593	1	0.71	-0.156394302401855	Helper T-Cell	T-reg
0.921997487998727	0.07	0.97	1.01134827655408	APC	CTL
0.503026419001724	0.04	0.98	0.654452459732681	Other	T-reg
0.446135589771243	0	1	0.892271179542487	Tumor	Tumor
-0.399962577615629	1	0	-0.799925155231258	T-reg	Tumor
-0.347019075850193	1	0.78	-0.0355253521724872	APC	Helper T-Cell
0.0708654958269225	0.17	0.86	0.0527754831817961	CTL	Other
-0.0614005446641433	1	0.98	-0.00026800142906343	APC	T-reg
0.0575028713994444	0.4	0.63	0.0222660400908339	Helper T-Cell	Other
0	1	1	0	T-reg	T-reg
