enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-3.24640808724638	1	0	-6.49281617449277	APC	T-reg
-2.8410069745476	1	0	-5.6820139490952	Other	Tumor
-2.5137714528642	1	0	-5.02754290572841	Other	T-reg
2.16664986940945	0.78	1	0.221806249286631	Helper T-Cell	Helper T-Cell
2.02392926533264	0	1	4.04785853066529	Tumor	Tumor
2.0084615787482	0.62	1	0.403016796835205	CTL	CTL
-1.99390075563742	1	0	-3.98780151127484	APC	Tumor
1.8230054252329	0	1	3.6460108504658	T-reg	Tumor
1.7042614290935	0.73	1	0.222863336211386	T-reg	T-reg
-1.50250034052918	1	0.01	-2.55270301006374	APC	Helper T-Cell
1.41659801326646	0	1	2.83319602653292	APC	APC
-1.31602749344768	1	0.51	-0.373747407823817	CTL	T-reg
-1.20163386116965	1	0.5	-0.351393578416598	Helper T-Cell	T-reg
0.777607578663552	0.48	0.99	0.240905876069504	CTL	Helper T-Cell
-0.717856771218502	1	0	-1.435713542437	CTL	Other
0.643104981717716	0	1	1.28620996343543	CTL	Tumor
-0.446256229889564	0.88	0.22	-0.284832929542243	APC	CTL
-0.375481811063742	0.89	0.17	-0.279631628532774	Helper T-Cell	Tumor
-0.372792939100824	1	0.01	-0.633364021360565	Helper T-Cell	Other
0.366690738108215	0	1	0.73338147621643	Other	Other
-0.0597668401511376	0.95	0.08	-0.0625016207751947	APC	Other
