enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
3.34264938526145	0	1	6.6852987705229	Tumor	Tumor
2.77804153716912	0	1	5.55608307433824	CTL	Helper T-Cell
2.64622061812295	0	1	5.2924412362459	Helper T-Cell	Helper T-Cell
-2.21101219348551	1	0	-4.42202438697102	Other	T-reg
1.8073549220576	0.85	1	0.118384546547334	CTL	CTL
-1.60407132366886	1	0.04	-2.08694490727761	CTL	Tumor
-1.42508011384652	1	0	-2.85016022769304	CTL	Other
-1.1683224838359	1	0	-2.3366449676718	Helper T-Cell	Other
-1.04439411935845	1	0.84	-0.0737144589219948	T-reg	Tumor
1.03890931459941	0	1	2.07781862919883	APC	APC
-0.920490439072261	1	0	-1.84098087814452	Other	Tumor
0.897638282370322	0.66	1	0.15612191536455	Helper T-Cell	T-reg
0.734822639825834	0	1	1.46964527965167	APC	Helper T-Cell
-0.475676552453473	1	0	-0.951353104906946	APC	Tumor
-0.4073058624376	1	0	-0.814611724875201	Helper T-Cell	Tumor
-0.351255866843046	1	0	-0.702511733686093	APC	Other
-0.258734268400168	1	0.83	-0.0195915435235175	APC	T-reg
0.152527874099948	0	1	0.305055748199895	Other	Other
0.00180449684674798	0.53	0.57	0.000482894616569537	APC	CTL
0	1	1	0	CTL	T-reg
