enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-1.39635293601392	1	0.32	-0.672324473701285	APC	T-reg
-1.24682263493591	1	0	-2.49364526987181	CTL	Tumor
-1.15453721747939	1	0	-2.30907443495878	APC	Tumor
-1.09931220852832	1	0	-2.19862441705665	Other	Tumor
1.0794344674944	0	1	2.15886893498881	CTL	Helper T-Cell
-0.999448752773147	1	0	-1.99889750554629	Helper T-Cell	Tumor
0.966614051818072	0	1	1.93322810363614	Helper T-Cell	Helper T-Cell
0.918450602276388	0	1	1.83690120455278	APC	Helper T-Cell
0.888952747022215	0	1	1.77790549404443	Tumor	Tumor
0.878158877065202	0.17	1	0.653989060638062	APC	CTL
0.830074998557688	0.54	0.99	0.215518440143587	CTL	CTL
-0.66040505633884	1	0.01	-1.12200838143153	T-reg	Tumor
0.60837602774406	0	1	1.21675205548812	Other	Other
0.37145968073724	0.14	0.9	0.306048877867798	Helper T-Cell	T-reg
-0.361336479445598	1	0.75	-0.0430663969630265	CTL	T-reg
0.26178720883294	0.0600000000000001	0.97	0.302338560580359	Other	T-reg
-0.195219021606222	0.88	0.14	-0.160842658299964	CTL	Other
0.158262083916732	0.59	0.89	0.0351102454286059	APC	APC
-0.125530882083859	1	0.96	-0.00166055586599797	T-reg	T-reg
0.0785438844304918	0.31	0.75	0.0388674429132677	APC	Other
-0.0595519586105993	0.98	0.02	-0.090690412007896	Helper T-Cell	Other
