enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
2.44582048157547	0	1	4.89164096315093	APC	APC
2.38350050148999	0	1	4.76700100297998	Other	Other
2.12029423371771	0	1	4.24058846743542	APC	CTL
1.45579304157395	0.01	1	2.47334871015524	APC	Helper T-Cell
1.10780328953451	0.5	1	0.323954720876705	CTL	Helper T-Cell
-1.08488889758651	1	0.67	-0.181709221049698	Other	T-reg
-1	1	0.95	-0.0177287669604316	Helper T-Cell	T-reg
-1	1	0.91	-0.0362121726544447	CTL	T-reg
0.917537839808027	0.83	1	0.0694766202955027	Helper T-Cell	Helper T-Cell
0.862793908483031	0.05	0.97	1.0542036582566	Helper T-Cell	Other
-0.742954756697492	1	0	-1.48590951339498	APC	Tumor
-0.724839137750212	1	0	-1.44967827550042	Other	Tumor
-0.719925322245519	1	0	-1.43985064449104	Helper T-Cell	Tumor
0.702829254638656	0	1	1.40565850927731	APC	Other
-0.562970340615248	1	0	-1.1259406812305	CTL	Tumor
0.536825979676886	0.08	0.95	0.561389789374676	CTL	Other
0.319372389983606	0.68	0.97	0.051467151039274	CTL	CTL
0.0867018499217124	0	1	0.173403699843425	Tumor	Tumor
-0.0703893278913978	0.88	0.57	-0.0166521445310243	T-reg	Tumor
0	1	1	0	APC	T-reg
