enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-3.95775502532299	1	0	-7.91551005064597	CD4+	PD.L1+ CD4+ Epithelial+
-3.57773093149008	1	0	-7.15546186298016	CD4+	CD8+ PD.L1+ Epithelial+
-3.28909670241999	1	0	-6.57819340483998	CD8+	PD.L1+ CD4+ Epithelial+
-3.27947129564447	1	0	-6.55894259128894	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
3.05759630133944	0.61	1	0.634782402317468	CD8+ FoxP3+ PD.L1+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
-3.03386345186628	1	0	-6.06772690373257	FoxP3+ Treg+ Epithelial+	PD.L1+ CD4+ Epithelial+
2.45221207191499	0	1	4.90442414382998	CD4+	CD4+
-2.4276061727819	1	0	-4.8552123455638	CD8+ FoxP3+ PD.L1+ Epithelial+	PD.L1+ CD4+
-2.39726663875049	1	0.03	-3.35123494576405	CD4+ Tcell+	CD8+ PD.L1+ Epithelial+
2.39231742277876	0.86	1	0.14468914570316	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ FoxP3+ PD.L1+ Epithelial+
-2.39017851202243	1	0	-4.78035702404485	CD8+ Tcell+	PD.L1+ CD4+ Epithelial+
-2.38128337250378	1	0	-4.76256674500757	CD4+	CD8+ FoxP3+ PD.L1+ Epithelial+
2.37851162325373	0.54	1	0.617550360868279	CD8+ PD.L1+ Tcell+	CD8+ PD.L1+ Tcell+
2.36374827058199	0.02	1	3.59970200046247	CD4+	CD8+
2.26565987524062	0	1	4.53131975048123	CD4+	CD4+ Tcell+
-2.15677962538539	1	0.02	-3.2845138497531	CD8+ FoxP3+ Epithelial+	PD.L1+ CD4+ Epithelial+
-2.12101540096137	1	0	-4.24203080192273	FoxP3+ PD.L1+ Treg+ Tcell+	PD.L1+ CD4+ Epithelial+
-2.07382023329167	1	0	-4.14764046658334	CD8+ PD.L1+	PD.L1+ CD4+ Epithelial+
1.97628110553926	0	1	3.95256221107852	CD8+ PD.L1+ Epithelial+	CD8+ PD.L1+ Epithelial+
1.92644339302992	0	1	3.85288678605984	CD4+	CD8+ Tcell+
-1.89530262133331	1	0	-3.79060524266661	CD4+ APC+	PD.L1+ CD4+ Epithelial+
1.85798099512757	0.42	1	0.681008643647886	CD8+ PD.L1+ Tcell+	CD8+ Tcell+
-1.81249822533356	1	0	-3.62499645066713	CD8+ FoxP3+ PD.L1+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1.74559589930965	1	0	-3.49119179861929	CD4+ Epithelial+	PD.L1+ CD4+
-1.73258715365563	1	0.01	-2.94361360395884	CD8+ PD.L1+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1.66376406842875	1	0.05	-2.03286804666629	CD8+	CD8+ PD.L1+ Epithelial+
1.62734110299171	0	1	3.25468220598342	PD.L1+ CD4+	PD.L1+ CD4+
-1.58496250072116	1	0.99	0	CD4+ APC+	CD4+ Tcell+
1.57776699931695	0	1	3.1555339986339	CD8+ PD.L1+ Epithelial+	CD8+ PD.L1+ Tcell+
-1.56040539647718	1	0.21	-1.02608719744602	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+ Tcell+
1.5247159582843	0.33	1	0.714361571978316	CD4+ Epithelial+	CD4+ Epithelial+
1.51887331026338	0.68	1	0.244767815003859	FoxP3+ PD.L1+ Treg+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1.47508488294878	1	0.04	-1.91912967886686	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ PD.L1+ Epithelial+
