enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-6.21839371107679	1	0	-12.4367874221536	CD4+	CD8+ FoxP3+ PD.L1+ Epithelial+
-5.44790974874208	1	0	-10.8958194974842	CD4+	FoxP3+ PD.L1+ Treg+ Epithelial+
-5.31686980506433	1	0	-10.6337396101287	CD4+	CD8+ PD.L1+ Epithelial+
-4.37121034345557	1	0	-8.74242068691113	CD4+ APC+	CD8+ PD.L1+ Epithelial+
-3.75808993420181	1	0	-7.51617986840362	CD4+ APC+	CD8+ FoxP3+ PD.L1+ Epithelial+
-3.66562016406638	1	0	-7.33124032813276	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+
-3.49284479727955	1	0	-6.98568959455909	CD4+	PD.L1+ CD4+ Epithelial+
3.17107305644364	0	1	6.34214611288727	CD8+ PD.L1+ Epithelial+	CD8+ PD.L1+ Epithelial+
-3.05311133645956	1	0	-6.10622267291913	CD4+ APC+	FoxP3+ PD.L1+ Treg+ Epithelial+
2.97575245375332	0.41	1	1.12111684855175	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ FoxP3+ PD.L1+ Epithelial+
-2.95481669097734	1	0	-5.90963338195468	CD4+	CD8+ PD.L1+ Tcell+
2.73720054165323	0.11	1	2.52046559208289	CD4+ Epithelial+	CD4+ Epithelial+
2.64533511870064	0.39	1	1.05268468007618	CD8+ FoxP3+ PD.L1+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
2.37616542150971	0	1	4.75233084301942	PD.L1+ CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
-2.30433403487262	1	0.01	-3.91499440521918	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
-2.27798474729977	1	0	-4.55596949459953	CD8+ FoxP3+ PD.L1+ Epithelial+	PD.L1+ CD4+
-2.2601690721394	1	0	-4.52033814427881	CD4+ APC+	PD.L1+ CD4+ Epithelial+
2.13750352374994	0.03	1	2.98810169452749	PD.L1+ CD4+	PD.L1+ CD4+
2.13333072339461	0	1	4.26666144678921	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ PD.L1+ Epithelial+
2.12169842171697	0.17	1	1.58008715053155	PD.L1+ CD4+	PD.L1+ CD4+ APC+
-1.98185265328974	1	0	-3.96370530657948	CD4+	CD8+ FoxP3+ PD.L1+ Tcell+
1.97352778863881	0.1	1	1.89183817423268	CD8+ PD.L1+ Epithelial+	CD8+ PD.L1+ Tcell+
-1.90159629593901	1	0.09	-1.90159629593901	CD4+ Epithelial+	CD8+ FoxP3+ PD.L1+ Epithelial+
-1.80972193660152	1	0.13	-1.54527082488212	FoxP3+ PD.L1+ Treg+ Epithelial+	PD.L1+ CD4+
1.79252357065652	0	1	3.58504714131304	FoxP3+ PD.L1+ Treg+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1.77258950389693	1	0.16	-1.36409816467743	CD8+ PD.L1+ Epithelial+	CD8+ Tcell+
1.70043971814109	0.61	1	0.353025416993338	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ PD.L1+ Tcell+
1.67611038877935	0.79	1	0.162431879579545	FoxP3+ PD.L1+ Treg+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
1.66200353648498	0	1	3.32400707296997	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1.60768257722124	1	0.16	-1.23719386138196	CD4+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
1.58614358555248	0.0600000000000001	1	1.83184033577338	CD8+ PD.L1+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1.57929375063446	1	0.15	-1.25692833764635	CD4+ Tcell+	CD8+ PD.L1+ Epithelial+
1.5001874236511	0	1	3.00037484730221	CD4+ APC+	CD4+ APC+
-1.49552741713921	1	0.39	-0.595130193345648	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+
-1.48062584090642	1	0.14	-1.21990057239083	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+ Tcell+
-1.41503749927884	1	0.34	-0.645160814363899	CD4+ Epithelial+	CD8+ Tcell+
-1.41413553298445	1	0	-2.8282710659689	CD4+	PD.L1+ CD4+ Tcell+
-1.38565369249775	1	0.38	-0.56664283726675	CD8+ FoxP3+ PD.L1+ Epithelial+	PD.L1+ CD4+ APC+
-1.35954238668714	1	0.47	-0.433366048915834	CD4+ Epithelial+	PD.L1+ CD4+ Tcell+
-1.35908109330483	1	0.54	-0.352868159824888	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ Tcell+
-1.33985000288462	1	0.36	-0.578544921254413	CD4+ APC+	FoxP3+ PD.L1+ Treg+
-1.33257533908687	1	0.46	-0.436954308148623	CD4+ Epithelial+	CD4+ Tcell+
1.32192809488736	0.9	1	0.0541443342182156	PD.L1+ CD4+ Tcell+	PD.L1+ CD4+ Tcell+
-1.30728131892296	1	0.1	-1.25316943487555	CD4+ APC+	CD4+ Tcell+
-1.30012372456901	1	0	-2.60024744913803	CD4+ Epithelial+	CD8+ PD.L1+ Epithelial+
-1.28950661719498	1	0.28	-0.693241339126568	CD4+ Tcell+	PD.L1+ CD4+
-1.27392272197653	1	0.45	-0.429620461029476	CD8+ PD.L1+ APC+	PD.L1+ CD4+ Epithelial+
-1.27376081242685	1	0.33	-0.596783795267366	FoxP3+ PD.L1+ Treg+	PD.L1+ CD4+ Epithelial+
-1.24716032648539	1	0.07	-1.36802264994822	CD4+ APC+	CD8+ PD.L1+ Tcell+
-1.22980989289893	1	0.13	-1.05010018899195	CD4+ APC+	PD.L1+ CD4+ Tcell+
-1.22239242133645	1	0.64	-0.228693294973048	FoxP3+ PD.L1+ Treg+ Epithelial+	PD.L1+ CD4+ APC+
-1.21826453571377	0.97	0.0600000000000001	-1.40697610007696	CD8+ Tcell+	PD.L1+ CD4+ Epithelial+
1.18566240479628	0	1	2.37132480959256	CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1.18286405714981	1	0.63	-0.229262742330301	CD4+ Tcell+	CD8+ FoxP3+ PD.L1+ Epithelial+
-1.16689730874474	1	0.47	-0.371958742245232	CD4+ APC+	CD8+ PD.L1+ APC+
-1.16349873228288	1	0.5	-0.340241729391757	CD8+ APC+	PD.L1+ CD4+ Epithelial+
-1.16227142889888	1	0.58	-0.266332159857988	CD8+ FoxP3+ PD.L1+ Epithelial+	PD.L1+ CD4+ Tcell+
-1.15527822547791	1	0.78	-0.118269192310991	CD4+ Tcell+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1.15200309344505	1	0.73	-0.150645463394405	CD8+ Tcell+	FoxP3+ PD.L1+ Treg+ Epithelial+
1.14932895914672	0.03	0.99	1.6066929351166	PD.L1+ CD4+ Epithelial+	PD.L1+ CD4+ Tcell+
-1.14886338591448	1	0.77	-0.123968560111462	FoxP3+ PD.L1+ Treg+ Epithelial+	PD.L1+ CD4+ Tcell+
-1.13385574673479	1	0.64	-0.21212926570782	CD4+ APC+	CD8+ FoxP3+ PD.L1+ Tcell+
-1.13039663725568	1	0.63	-0.219093505641421	CD4+ APC+	CD8+ APC+
-1.11547721741994	1	0.94	-0.0248488107865443	CD8+ FoxP3+ PD.L1+ Tcell+	CD8+ Tcell+
1.11540207900994	0	1	2.23080415801987	CD8+ FoxP3+ PD.L1+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1.0962153152593	1	0.71	-0.156394302401855	CD8+ PD.L1+ Epithelial+	FoxP3+ PD.L1+ Treg+
-1.09019780897158	1	0.69	-0.16887377738186	CD8+ PD.L1+ Tcell+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1.08746284125034	1	0.84	-0.0767542955812365	CD4+ Epithelial+	CD8+ FoxP3+ PD.L1+ Tcell+
-1.08746284125034	1	0.84	-0.0767542955812365	CD4+ Epithelial+	FoxP3+ PD.L1+ Treg+
-1.08746284125034	1	0.76	-0.123437118512198	CD4+ Tcell+	PD.L1+ CD4+ APC+
-1.07400058144378	1	0.81	-0.0925639726522875	PD.L1+ CD4+ APC+	PD.L1+ CD4+ Tcell+
-1.06413033741972	1	0.89	-0.0486919338698107	CD4+ Tcell+	CD8+ PD.L1+ Tcell+
-1.06413033741972	1	0.78	-0.10893811788774	CD8+ PD.L1+ APC+	CD8+ PD.L1+ Epithelial+
-1.05889368905357	1	0.88	-0.0535906025667449	CD8+ FoxP3+ PD.L1+ Epithelial+	FoxP3+ PD.L1+ Treg+
1.02494635713023	0	1	2.04989271426046	CD4+ APC+	PD.L1+ CD4+ APC+
1	0.94	1	0.0222763947111523	CD8+ PD.L1+ Tcell+	CD8+ PD.L1+ Tcell+
1	0.95	1	0.0177287669604316	CD4+ Tcell+	CD4+ Tcell+
-1	1	0.99	0	CD4+ Tcell+	CD8+ PD.L1+ APC+
-1	1	0.99	0	CD4+ Tcell+	FoxP3+ PD.L1+ Treg+
-1	1	0.99	0	CD8+ APC+	CD8+ PD.L1+ Tcell+
-1	1	0.99	0	CD8+ APC+	PD.L1+ CD4+ Tcell+
-1	1	0.99	0	CD8+ FoxP3+ PD.L1+ Tcell+	CD8+ FoxP3+ PD.L1+ Tcell+
-1	1	0.99	0	CD8+ PD.L1+ APC+	CD8+ PD.L1+ Tcell+
-1	1	0.98	-0.00436480540245009	CD4+ Tcell+	CD8+ APC+
-1	1	0.98	-0.00436480540245009	CD8+ FoxP3+ PD.L1+ Tcell+	PD.L1+ CD4+ Tcell+
-1	1	0.98	-0.00436480540245009	CD8+ PD.L1+ APC+	PD.L1+ CD4+ Tcell+
-1	1	0.98	-0.00436480540245009	FoxP3+ PD.L1+ Treg+	PD.L1+ CD4+ Tcell+
-1	1	0.97	-0.00877392430750515	CD4+ Tcell+	CD8+ FoxP3+ PD.L1+ Tcell+
-1	1	0.96	-0.0132282657337552	CD8+ APC+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.96	-0.0132282657337552	CD8+ PD.L1+ Tcell+	FoxP3+ PD.L1+ Treg+
-1	1	0.95	-0.0177287669604316	CD8+ PD.L1+ APC+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.95	-0.0177287669604316	FoxP3+ PD.L1+ Treg+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.94	-0.0222763947111523	CD8+ APC+	CD8+ FoxP3+ PD.L1+ Epithelial+
-1	1	0.94	-0.0222763947111523	CD8+ APC+	CD8+ Tcell+
-1	1	0.94	-0.0222763947111523	CD8+ FoxP3+ PD.L1+ Tcell+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.94	-0.0222763947111523	CD8+ Tcell+	FoxP3+ PD.L1+ Treg+
-1	1	0.93	-0.0268721464003014	CD8+ FoxP3+ PD.L1+ Tcell+	PD.L1+ CD4+ APC+
-1	1	0.93	-0.0268721464003014	CD8+ PD.L1+ APC+	CD8+ Tcell+
-1	1	0.93	-0.0268721464003014	FoxP3+ PD.L1+ Treg+	PD.L1+ CD4+ APC+
-1	1	0.92	-0.0315170514460649	CD4+ Epithelial+	CD8+ APC+
