enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-3.51096191927738	1	0	-7.02192383855476	CD8+ PD.L1+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
3.37501616225973	0	1	6.75003232451945	CD4+	CD4+
-3.29425313644451	1	0	-6.58850627288903	CD4+ Epithelial+	PD.L1+ CD4+ APC+
2.80112693761524	0	1	5.60225387523047	CD4+ Epithelial+	CD4+ Epithelial+
2.76048151863669	0.43	1	0.984242297079257	PD.L1+ CD4+ APC+	PD.L1+ CD4+ APC+
-2.60484069265388	1	0	-5.20968138530777	CD4+ Epithelial+	CD8+ PD.L1+ Epithelial+
-2.37064337992039	1	0.01	-4.0276519934625	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
-2.32965237422697	1	0	-4.65930474845394	CD4+	CD8+ PD.L1+ Epithelial+
-2.31315788525963	1	0.01	-3.92998586234945	CD8+ PD.L1+ Epithelial+	CD8+ Tcell+
2.28950661719499	0.78	1	0.234383451912032	CD8+ PD.L1+ Tcell+	CD8+ PD.L1+ Tcell+
2.22239242133645	0.58	1	0.509256752690991	CD4+ APC+	CD4+ APC+
2.09502019242842	0.01	1	3.55937646541416	CD4+	CD4+ APC+
-1.9061209529971	1	0	-3.8122419059942	CD4+ APC+	CD8+ PD.L1+ Epithelial+
1.90391289580862	0.01	1	3.23469090084738	PD.L1+ CD4+	PD.L1+ CD4+
-1.86569890828841	1	0.1	-1.78847262077758	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+
-1.85541437811743	1	0.03	-2.59375799183571	CD4+ Tcell+	CD8+ PD.L1+ Epithelial+
1.78587519464715	0	1	3.57175038929431	PD.L1+ CD4+	PD.L1+ CD4+ APC+
1.71834991599886	0.23	1	1.0650139607419	CD4+	PD.L1+ CD4+ Tcell+
-1.61353165291793	1	0	-3.22706330583585	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+ Tcell+
-1.57712666130705	1	0	-3.1542533226141	CD4+	PD.L1+ CD4+ Epithelial+
-1.5341133592254	1	0.23	-0.95082621398795	CD4+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1.42548428671396	1	0.14	-1.17446896390241	CD8+ Epithelial+	CD8+ PD.L1+ Epithelial+
1.36257007938471	0.46	1	0.446789647742945	CD4+	CD8+ Tcell+
-1.34155690163629	1	0.27	-0.741668958567042	PD.L1+ CD4+	PD.L1+ CD4+ Tcell+
-1.33184356375245	1	0.42	-0.488162678348571	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+ APC+
1.32192809488736	0.96	1	0.0174868161200867	PD.L1+ CD4+ Tcell+	PD.L1+ CD4+ Tcell+
1.29589313009442	0	1	2.59178626018884	CD4+	CD4+ Epithelial+
-1.2684888359259	1	0.56	-0.309670020148244	CD4+	CD8+ PD.L1+ APC+
-1.24392558288609	1	0.43	-0.443518337228394	FoxP3+ PD.L1+ Treg+ Epithelial+	PD.L1+ CD4+
1.18442457113743	0.65	1	0.21373659675497	PD.L1+ CD4+ APC+	PD.L1+ CD4+ Tcell+
1.1500007405339	0	1	2.3000014810678	CD4+ APC+	CD4+ Epithelial+
-1.13993026114448	1	0.46	-0.37378557443317	CD4+ Epithelial+	CD8+ PD.L1+ APC+
-1.12775554719837	1	0.73	-0.147474653470983	CD4+ APC+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1.12553088208386	1	0.89	-0.0515014687127005	CD4+ APC+	CD8+ Tcell+
-1.11864449649862	1	0.65	-0.201866183365889	CD4+ APC+	PD.L1+ CD4+ Tcell+
-1.11547721741994	1	0.94	-0.0248488107865443	CD8+ Epithelial+	PD.L1+ CD4+
-1.10500752476097	1	0	-2.21001504952195	PD.L1+ CD4+ Epithelial+	PD.L1+ CD4+ Tcell+
-1.09953567355091	1	0.72	-0.150281391056467	CD8+ PD.L1+ APC+	PD.L1+ CD4+
-1.09515723304034	1	0.78	-0.112114431440651	CD8+ Tcell+	PD.L1+ CD4+
-1.08746284125034	1	0.84	-0.0767542955812365	CD8+ Tcell+	PD.L1+ CD4+ APC+
-1.07800251200127	1	0.73	-0.140968534620094	CD4+ Epithelial+	CD8+ PD.L1+
-1.06413033741972	1	0.89	-0.0486919338698107	CD4+ APC+	CD8+ PD.L1+ APC+
1.05761817709347	0	1	2.11523635418695	CD8+ PD.L1+ Epithelial+	CD8+ PD.L1+ Epithelial+
-1.04730571477836	1	0.85	-0.0686001463394447	CD8+ PD.L1+	PD.L1+ CD4+
-1.03394733192334	1	0.79	-0.100199849386336	CD4+ Tcell+	PD.L1+ CD4+
-1.02647221136119	1	0.73	-0.134230005823645	CD4+	CD8+ PD.L1+
1	0.9	1	0.0409586076789064	CD4+ APC+	CD4+ Tcell+
-1	1	0.99	0	CD4+ Tcell+	CD8+ Epithelial+
-1	1	0.99	0	CD4+ Tcell+	CD8+ PD.L1+ APC+
-1	1	0.99	0	CD4+ Tcell+	CD8+ Tcell+
-1	1	0.99	0	CD8+ PD.L1+	CD8+ Tcell+
-1	1	0.99	0	CD8+	CD8+ PD.L1+ APC+
-1	1	0.99	0	CD8+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.99	0	CD8+	PD.L1+ CD4+ Tcell+
1	0.99	1	0	CD4+ Tcell+	PD.L1+ CD4+ Tcell+
1	0.99	1	0	CD8+ Tcell+	CD8+ Tcell+
1	0.99	1	0	CD8+	CD8+ Epithelial+
-1	1	0.98	-0.00436480540245009	CD4+ APC+	CD8+ Epithelial+
-1	1	0.98	-0.00436480540245009	CD4+ Tcell+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.98	-0.00436480540245009	CD8+ Epithelial+	CD8+ PD.L1+ Tcell+
-1	1	0.98	-0.00436480540245009	CD8+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.98	-0.00436480540245009	CD8+ PD.L1+ APC+	CD8+ Tcell+
-1	1	0.98	-0.00436480540245009	CD8+ Tcell+	PD.L1+ CD4+ Tcell+
-1	1	0.97	-0.00877392430750515	CD4+ APC+	CD8+
-1	1	0.97	-0.00877392430750515	CD8+ Epithelial+	CD8+ Tcell+
-1	1	0.97	-0.00877392430750515	CD8+ PD.L1+	CD8+ PD.L1+ Tcell+
-1	1	0.96	-0.0132282657337552	CD8+ PD.L1+ APC+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.96	-0.0132282657337552	CD8+	CD8+ PD.L1+ Tcell+
-1	1	0.96	-0.0132282657337552	CD8+	PD.L1+ CD4+ APC+
-1	1	0.96	-0.0132282657337552	FoxP3+ PD.L1+ Treg+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.95	-0.0177287669604316	CD8+ Epithelial+	PD.L1+ CD4+ APC+
-1	1	0.95	-0.0177287669604316	CD8+ Tcell+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.94	-0.0222763947111523	CD4+ APC+	CD8+ PD.L1+
-1	1	0.93	-0.0268721464003014	CD8+ PD.L1+ APC+	PD.L1+ CD4+ Tcell+
-1	1	0.93	-0.0268721464003014	CD8+ PD.L1+	PD.L1+ CD4+ Tcell+
-1	1	0.92	-0.0315170514460649	CD4+ Tcell+	PD.L1+ CD4+ APC+
-1	1	0.91	-0.0362121726544447	CD8+ PD.L1+ Tcell+	CD8+ Tcell+
-1	1	0.91	-0.0362121726544447	CD8+ PD.L1+	PD.L1+ CD4+ APC+
-1	1	0.89	-0.0457574905606751	FoxP3+ PD.L1+ Treg+ Epithelial+	PD.L1+ CD4+ Tcell+
-1	1	0.86	-0.0604807473813815	CD8+	PD.L1+ CD4+
-1	1	0.82	-0.0809219076239261	CD4+	CD8+ Epithelial+
-1	1	0.8	-0.0915149811213502	CD4+	CD8+
0.935869662580284	0	1	1.87173932516057	CD4+	PD.L1+ CD4+
-0.885072276032104	1	0	-1.77014455206421	CD4+ APC+	PD.L1+ CD4+ Epithelial+
