enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-6.58315800387441	1	0	-13.1663160077488	CD4+	CD8+ FoxP3+ PD.L1+ Epithelial+
-4.78502736223547	1	0	-9.57005472447093	CD4+ APC+	CD4+ Epithelial+
-4.71314590249026	1	0	-9.42629180498052	CD4+ APC+	PD.L1+ CD4+ Epithelial+
-4.1333991254172	1	0	-8.2667982508344	CD4+ APC+	CD8+ FoxP3+ PD.L1+ Epithelial+
-4.0746766862945	1	0	-8.14935337258899	CD4+ APC+	FoxP3+ PD.L1+ Treg+ Epithelial+
-3.96162332828694	1	0	-7.92324665657389	CD4+	FoxP3+ PD.L1+ Treg+ Epithelial+
-3.76128527336162	1	0	-7.52257054672324	CD4+ Epithelial+	CD4+ Tcell+
-3.57046293102604	1	0	-7.14092586205208	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
3.40318114158906	0.07	1	3.73298347028923	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ FoxP3+ PD.L1+ Epithelial+
3.05691603961313	0.1	1	2.93038207643029	CD4+ Epithelial+	FoxP3+ Treg+ Epithelial+
3.01552617974405	0	1	6.0310523594881	CD4+ Epithelial+	CD4+ Epithelial+
-3.01435529297707	1	0	-6.02871058595414	CD4+ Epithelial+	PD.L1+ CD4+
-2.99034982996628	1	0	-5.98069965993256	CD4+	FoxP3+ Treg+ Epithelial+
-2.90496571868403	1	0	-5.80993143736805	CD4+	CD8+ PD.L1+ Epithelial+
-2.8883127680542	1	0.01	-4.90715675606483	CD4+ APC+	CD8+ PD.L1+ Epithelial+
2.82530306111226	0	1	5.65060612222451	PD.L1+ CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
2.76960000006219	0.16	1	2.13134866739859	PD.L1+ CD4+	PD.L1+ CD4+
-2.73469671880405	1	0	-5.4693934376081	CD4+	PD.L1+ CD4+ Epithelial+
2.59323011670476	0	1	5.18646023340951	CD8+ FoxP3+ PD.L1+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
2.58902071729551	0.11	1	2.38401883085694	FoxP3+ PD.L1+ Treg+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
-2.56397160380518	1	0	-5.12794320761037	CD4+	CD8+ FoxP3+ Epithelial+
-2.54101915313356	1	0	-5.08203830626712	CD4+	CD8+ Epithelial+
