enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-2.54349588342577	1	0	-5.08699176685154	CD4+	FoxP3+ PD.L1+ Treg+
2.05620460152593	0	1	4.11240920305186	PD.L1+ CD4+	PD.L1+ CD4+
-2.0350373291002	1	0	-4.0700746582004	CD4+ Tcell+	PD.L1+ CD4+
-1.90724029747446	1	0	-3.81448059494893	CD4+	PD.L1+ CD4+ APC+
1.62625237130381	0	1	3.25250474260761	PD.L1+ CD4+	PD.L1+ CD4+ APC+
-1.51937415909358	1	0.4	-0.588326202083911	CD8+	CD8+ Tcell+
-1.4257639058719	1	0.33	-0.668000449221168	CD4+ Tcell+	CD8+
-1.41503749927884	1	0.28	-0.760726992660361	CD4+ Tcell+	CD8+ PD.L1+ APC+
-1.39334242817952	1	0.33	-0.652810303381645	CD4+ APC+	CD8+ PD.L1+
1.37524390941982	0.37	1	0.577900049391033	PD.L1+ CD4+ APC+	PD.L1+ CD4+ APC+
-1.33723534767521	1	0	-2.67447069535042	CD8+ Tcell+	PD.L1+ CD4+
-1.27301849440642	1	0.52	-0.351001917352322	CD4+ Epithelial+	CD4+ Tcell+
1.24375302202937	0	1	2.48750604405874	CD8+ Tcell+	CD8+ Tcell+
-1.24188859696225	1	0.37	-0.52186195961807	CD4+ APC+	FoxP3+ PD.L1+ Treg+ Tcell+
-1.23606735823352	1	0.55	-0.311256560230017	CD8+ FoxP3+ Tcell+	PD.L1+ CD4+
-1.21916852046216	1	0.36	-0.526434865207354	CD4+ APC+	FoxP3+ Treg+
-1.2048197918885	1	0.41	-0.453916711536646	CD4+ Epithelial+	PD.L1+ CD4+
-1.18762700317577	1	0.64	-0.22218914958446	CD4+ Tcell+	CD8+ PD.L1+
-1.17833724125851	1	0.62	-0.236444503389315	FoxP3+ Treg+ APC+	PD.L1+ CD4+
-1.17449773123214	1	0.65	-0.211945238293155	CD8+ FoxP3+ APC+	PD.L1+ CD4+
-1.17449773123214	1	0.65	-0.211945238293155	CD8+ Tcell+	FoxP3+ Treg+ APC+
-1.16227142889888	1	0.79	-0.112635739293482	CD4+ Tcell+	FoxP3+ PD.L1+ Treg+ Tcell+
1.14809863898913	0.2	1	0.778159105249083	PD.L1+ CD4+ APC+	PD.L1+ CD4+ Tcell+
-1.14684138832927	1	0.86	-0.0693618242940555	CD8+ APC+	FoxP3+ Treg+ Tcell+
-1.14135584924554	1	0.66	-0.198510541268597	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+ APC+
-1.12553088208386	1	0.78	-0.11522387024136	CD8+ FoxP3+ PD.L1+ APC+	CD8+ Tcell+
-1.11547721741994	1	0.7	-0.165917923285292	CD4+ Tcell+	CD8+ FoxP3+ APC+
-1.1118928800709	1	0.69	-0.172234386417175	CD8+ FoxP3+ APC+	CD8+ Tcell+
-1.11103131238874	1	0.75	-0.132419830987172	CD4+ Tcell+	CD8+ FoxP3+ PD.L1+ APC+
-1.10852445677817	1	0.68	-0.178639724149792	CD8+ FoxP3+ PD.L1+ APC+	PD.L1+ CD4+
-1.09953567355091	1	0.72	-0.150281391056467	CD4+ Tcell+	FoxP3+ Treg+
-1.08746284125034	1	0.92	-0.0342736223133708	CD8+ PD.L1+ Tcell+	FoxP3+ Treg+ APC+
-1.07800251200127	1	0.91	-0.0390368130865152	CD8+ APC+	FoxP3+ PD.L1+ Treg+
-1.07800251200127	1	0.91	-0.0390368130865152	FoxP3+ Treg+ APC+	PD.L1+ CD4+ APC+
-1.07400058144378	1	0.81	-0.0925639726522875	FoxP3+ PD.L1+ Treg+	PD.L1+ CD4+ APC+
-1.07324898203064	1	0.52	-0.295920642272236	CD8+ PD.L1+	CD8+ Tcell+
-1.0703893278914	1	0.9	-0.0438416565447921	CD8+ FoxP3+ APC+	PD.L1+ CD4+ Tcell+
-1.0703893278914	1	0.8	-0.097956659134476	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+ Tcell+
-1.06413033741972	1	0.89	-0.0486919338698107	CD8+	CD8+ APC+
-1.06054154193505	1	0.65	-0.191381152851957	CD4+ Tcell+	FoxP3+ Treg+ APC+
-1.05444778402238	1	0.74	-0.131741373955177	FoxP3+ Treg+	PD.L1+ CD4+
-1.05062607306997	1	0.86	-0.0635426501176376	CD8+ FoxP3+ Tcell+	PD.L1+ CD4+ Tcell+
-1.04890960048095	1	0.71	-0.149645314169892	CD8+ PD.L1+ APC+	PD.L1+ CD4+ Tcell+
-1.04439411935845	1	0.84	-0.0737144589219948	CD4+ Epithelial+	PD.L1+ CD4+ Tcell+
-1	1	0.99	0	CD4+ Epithelial+	FoxP3+ Treg+
-1	1	0.99	0	CD8+ FoxP3+ APC+	CD8+ FoxP3+ PD.L1+ APC+
-1	1	0.99	0	CD8+ FoxP3+ APC+	FoxP3+ Treg+
-1	1	0.99	0	CD8+ FoxP3+ APC+	FoxP3+ Treg+ APC+
