enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-5.14812063112396	1	0	-10.2962412622479	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+
-4.56178435308184	1	0	-9.12356870616368	CD4+	CD8+ PD.L1+ Epithelial+
-4.24792751344359	1	0	-8.49585502688717	CD4+	CD8+ FoxP3+ PD.L1+ Epithelial+
-4.09676785471469	1	0	-8.19353570942938	CD8+ PD.L1+ Epithelial+	CD8+ Tcell+
-3.92561971200294	1	0	-7.85123942400587	CD4+ APC+	CD8+ PD.L1+ Epithelial+
-3.92314918047231	1	0	-7.84629836094462	CD4+ Tcell+	CD8+ PD.L1+ Epithelial+
-3.4032677223393	1	0	-6.8065354446786	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+ Epithelial+
3.33157826492108	0	1	6.66315652984216	CD8+ PD.L1+ Epithelial+	CD8+ PD.L1+ Epithelial+
-3.29865831556452	1	0	-6.59731663112903	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
3.21539921791548	0.02	1	4.89666312655451	PD.L1+ CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
3.17458637881218	0.1	1	3.04318172432641	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ PD.L1+ Epithelial+
-3.06695024392463	1	0	-6.13390048784925	CD4+ APC+	CD8+ FoxP3+ PD.L1+ Epithelial+
2.8763022757751	0	1	5.75260455155019	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+ Epithelial+
2.68744545832241	0	1	5.37489091664481	CD8+ PD.L1+ Tcell+	CD8+ PD.L1+ Tcell+
-2.52293456094346	1	0	-5.04586912188691	CD4+	PD.L1+ CD4+ Epithelial+
2.47217073046798	0.65	1	0.446118200688835	CD4+ Epithelial+	CD4+ Epithelial+
-2.44745897697122	1	0.01	-4.15815938871702	CD8+ PD.L1+	CD8+ PD.L1+ Epithelial+
2.33367330256046	0	1	4.66734660512092	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+ Tcell+
2.32885225304415	0.14	1	1.91876172765095	PD.L1+ CD4+ Tcell+	PD.L1+ CD4+ Tcell+
-2.2103888644454	1	0	-4.42077772889081	CD4+ APC+	PD.L1+ CD4+ Epithelial+
