enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-6.52653836253939	1	0	-13.0530767250788	CD4+	FoxP3+ PD.L1+ Treg+ Epithelial+
4.61509592695444	0.01	1	7.84090954702893	PD.L1+ CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
-4.5216789516032	1	0	-9.0433579032064	CD4+ APC+	FoxP3+ PD.L1+ Treg+ Epithelial+
-4.46227049574065	1	0	-8.9245409914813	CD4+ APC+	PD.L1+ CD4+ Epithelial+
4.12685627955043	0.01	1	7.01140503116191	FoxP3+ PD.L1+ Treg+ Epithelial+	PD.L1+ CD4+ Epithelial+
3.8402763114085	0.2	1	2.60286518676308	CD8+ PD.L1+ Tcell+	CD8+ PD.L1+ Tcell+
3.76351274877777	0.54	1	0.977148328146784	FoxP3+ PD.L1+ Treg+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
-3.62058641045188	1	0	-7.24117282090376	FoxP3+ PD.L1+ Treg+ Epithelial+	PD.L1+ CD4+
-3.5381242502599	1	0	-7.07624850051981	PD.L1+ CD4+	PD.L1+ CD4+ Epithelial+
3.32371915041335	0.38	1	1.35918639690783	PD.L1+ CD4+ Tcell+	PD.L1+ CD4+ Tcell+
-3.06695024392463	1	0	-6.13390048784925	CD4+ Epithelial+	PD.L1+ CD4+
-2.98913900736823	1	0	-5.97827801473647	PD.L1+ CD4+ APC+	PD.L1+ CD4+ Epithelial+
-2.78413750440942	1	0	-5.56827500881883	CD4+	PD.L1+ CD4+ Epithelial+
-2.7565592231395	1	0	-5.513118446279	CD4+	CD8+ PD.L1+ Tcell+
2.72643492667404	0.74	1	0.340637335183397	CD8+ PD.L1+	CD8+ PD.L1+
2.69480968156823	0.07	1	2.95596372286324	CD8+ Tcell+	CD8+ Tcell+
-2.63038664361117	1	0.01	-4.46894800730148	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+ Epithelial+
2.56097786017742	0.02	1	3.90005875039771	CD8+ PD.L1+ Tcell+	CD8+ Tcell+
2.51819348850846	0	1	5.03638697701691	CD4+ Tcell+	CD8+ Tcell+
-2.51349074558812	1	0	-5.02698149117624	PD.L1+ CD4+ Epithelial+	PD.L1+ CD4+ Tcell+
-2.50506970014132	1	0.01	-4.25603827931112	CD4+ Tcell+	FoxP3+ PD.L1+ Treg+ Epithelial+
2.40796792595405	0	1	4.81593585190811	CD4+ Tcell+	CD4+ Tcell+
2.34884721958438	0.29	1	1.22816228703149	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
2.31880537712946	0.29	1	1.21245404614275	CD4+ Epithelial+	CD4+ Epithelial+
2.30136252449289	0.11	1	2.11913777219624	PD.L1+ CD4+ APC+	PD.L1+ CD4+ APC+
-2.24691474047052	1	0	-4.49382948094103	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
