enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
2.69069444023598	0	1	5.38138888047195	CTL	CTL
2.55019708256048	0	1	5.10039416512096	Helper T-Cell	Helper T-Cell
-2.46161586589917	1	0	-4.92323173179835	Other	T-reg
2.15024263558061	0.09	1	2.15024263558061	T-reg	T-reg
1.98016125290777	0	1	3.96032250581553	APC	Other
-1.95073501214421	1	0	-3.90147002428842	APC	Tumor
1.78526266330823	0	1	3.57052532661646	Other	Other
1.47085179540044	0	1	2.94170359080088	CTL	Helper T-Cell
-1.3820907972929	1	0	-2.76418159458579	Helper T-Cell	Tumor
-1.24883093211481	1	0	-2.49766186422961	Other	Tumor
-1.16438681790088	1	0.42	-0.426784498667981	APC	T-reg
1.07172443838806	0	1	2.14344887677613	Helper T-Cell	Other
-1	1	0.96	-0.0132282657337552	APC	APC
-0.722466024471091	0.98	0.08	-0.755524256766236	Helper T-Cell	T-reg
-0.604249276719789	1	0	-1.20849855343958	CTL	Tumor
-0.506411852299578	1	0	-1.01282370459916	CTL	Other
0.500898235932682	0.38	0.96	0.204835016950864	APC	Helper T-Cell
-0.438370003109468	1	0.68	-0.070643724594603	APC	CTL
0.238704233487712	0	1	0.477408466975423	Tumor	Tumor
-0.22474592110942	0.77	0.44	-0.0779390730207807	CTL	T-reg
0.0674215696488265	0.15	0.89	0.0536594800214728	T-reg	Tumor
