enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
2.72339261091328	0.11	1	2.50775099050427	Helper T-Cell	Helper T-Cell
2.51281271496532	0.09	1	2.51281271496532	CTL	CTL
2.21431912080077	0.01	1	3.76206176626821	CTL	Helper T-Cell
2.15047723921409	0	1	4.30095447842818	APC	APC
-1.75880062142844	1	0	-3.51760124285689	T-reg	Tumor
1.70368943929191	0	1	3.40737887858382	APC	T-reg
-1.39248809532609	1	0	-2.78497619065218	APC	Tumor
1.31372556435867	0	1	2.62745112871735	APC	CTL
1.26639189509032	0	1	2.53278379018064	Other	Other
-1.06520401093871	1	0	-2.13040802187742	Helper T-Cell	Tumor
-1.04336245342177	1	0	-2.08672490684354	CTL	Tumor
1.02384674195437	0.41	1	0.385734986555106	Helper T-Cell	T-reg
0.943416471633632	0	1	1.88683294326726	APC	Helper T-Cell
0.762960802699151	0.03	0.99	1.06657343114168	Other	T-reg
0.682809824119301	0.45	0.99	0.230272265635116	CTL	T-reg
-0.572754956712104	1	0	-1.14550991342421	Other	Tumor
0.506959988719883	0.92	1	0.015977884045581	T-reg	T-reg
0.506611157272553	0	1	1.01322231454511	APC	Other
0.230186305113477	0	1	0.460372610226954	Tumor	Tumor
0.220060535522796	0.18	0.87	0.158717868818209	Helper T-Cell	Other
0.000465460575384174	0.54	0.59	0.000120850931939209	CTL	Other
