enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
2.13459192833003	0.01	1	3.6266076577305	APC	APC
1.85654720991888	0.2	1	1.25833187729859	Helper T-Cell	Helper T-Cell
1.3536369546147	0.54	1	0.351454658297363	CTL	CTL
-1.33178709708808	1	0	-2.66357419417617	T-reg	Tumor
1.21280637250725	0	1	2.4256127450145	Other	T-reg
1.21194563390133	0.14	1	0.998532601320611	CTL	Helper T-Cell
1.09144176891714	0	1	2.18288353783428	Other	Other
-1.05889368905357	1	0.64	-0.198104865957096	CTL	T-reg
0.917881379526495	0.01	1	1.55945293135408	APC	Helper T-Cell
0.773407590134266	0.09	0.97	0.773407590134267	APC	CTL
-0.749308003546589	1	0	-1.49861600709318	Other	Tumor
-0.697477304285231	1	0	-1.39495460857046	Helper T-Cell	Tumor
0.617056130431009	0	1	1.23411226086202	Helper T-Cell	Other
-0.596477415458229	1	0	-1.19295483091646	APC	Tumor
0.476438043942987	0.72	0.99	0.065118189175932	Helper T-Cell	T-reg
0.475248116804403	0	1	0.950496233608807	APC	Other
0.371968777386958	0.7	1	0.0553272501734828	APC	T-reg
-0.280589784767097	1	0	-0.561179569534194	CTL	Tumor
0.213856995528972	0	1	0.427713991057944	Tumor	Tumor
0.0136166473659121	0.49	0.57	0.00409901929751849	CTL	Other
