enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
2.99670240989943	0.24	1	1.80419462691653	CTL	CTL
2.95514576421574	0.05	1	3.61074115694107	CTL	Helper T-Cell
2.6235509983984	0.07	1	2.87779935978049	APC	APC
-2.14017765804826	1	0.02	-3.25923106656554	Other	T-reg
2.07623558582709	0.04	1	2.70124477522602	APC	Helper T-Cell
2.06254146606871	0.4	1	0.79864935184675	Helper T-Cell	Helper T-Cell
1.92035666320896	0	1	3.84071332641792	Other	Other
1.74366024674021	0.01	1	2.96242645696477	APC	CTL
-1.72246602447109	1	0	-3.44493204894218	CTL	Tumor
-1.44839016436372	1	0	-2.89678032872744	Other	Tumor
-1.40386625441362	1	0	-2.80773250882724	Helper T-Cell	Tumor
-1.17508670655809	1	0.69	-0.18202323399904	APC	T-reg
-1.17025805276044	1	0	-2.34051610552088	APC	Tumor
-1.11547721741994	1	0.76	-0.126617010035955	Helper T-Cell	T-reg
-1	1	0.99	0	T-reg	T-reg
0.964767117522218	0	1	1.92953423504444	APC	Other
0.675765437729469	0	1	1.35153087545894	CTL	Other
0.613267869941302	0	1	1.2265357398826	Helper T-Cell	Other
0.261386552952312	0.02	1	0.398060025793169	T-reg	Tumor
0.2294756004681	0	1	0.4589512009362	Tumor	Tumor
-0.0687127500840144	1	0.97	-0.00060288046819766	CTL	T-reg
