enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-2.75702324650746	1	0	-5.51404649301492	Helper T-Cell	Tumor
1.9356454683758	0	1	3.87129093675161	Tumor	Tumor
-1.71315044807956	1	0	-3.42630089615911	Other	Tumor
1	0.92	1	0.0315170514460649	APC	APC
-1	1	0.96	-0.0132282657337552	Helper T-Cell	Helper T-Cell
-0.758445321576658	0.98	0.09	-0.758445321576658	APC	Tumor
0.250431131593465	0	1	0.500862263186931	Helper T-Cell	Other
0.226357996894752	0	1	0.452715993789504	Other	Other
-0.100230137324217	0.87	0.21	-0.065909065002481	APC	Other
-0.0780025120012732	1	0.99	0	APC	Helper T-Cell
