enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
1.63608639237863	0	1	3.27217278475727	APC	APC
1.58166103553838	0	1	3.16332207107676	Tumor	Tumor
-1.55330421805045	1	0	-3.1066084361009	APC	Tumor
1.47960950057493	0.67	1	0.247821404021477	Helper T-Cell	Helper T-Cell
-1.42223300068305	1	0	-2.8444660013661	T-reg	Tumor
-1.33651037384331	1	0	-2.67302074768663	Other	Tumor
-1.20476675065461	1	0	-2.40953350130923	CTL	Other
-1.15586696045482	1	0	-2.31173392090964	Helper T-Cell	Tumor
1.14135584924554	0.7	1	0.169767153715924	CTL	Helper T-Cell
1.13654204751249	0	1	2.27308409502498	APC	Helper T-Cell
0.908530953989774	0	1	1.81706190797955	APC	CTL
0.804449190882193	0.7	0.99	0.119655101023421	Helper T-Cell	T-reg
0.698146345275678	0.04	1	0.90830933656684	APC	T-reg
0.584962500721156	0.91	1	0.0211827630724903	CTL	T-reg
-0.549640518821601	1	0	-1.0992810376432	Helper T-Cell	Other
-0.424387580962937	1	0	-0.848775161925874	APC	Other
0.379886492460319	0	1	0.759772984920637	Other	Other
-0.225435894041135	0.9	0.17	-0.167888308629051	Other	T-reg
0.0923401721467105	0.44	0.65	0.0320224161763098	CTL	Tumor
-0.0641303374197156	1	0.99	0	CTL	CTL
0	1	1	0	T-reg	T-reg
