source,target,weight,type
Helper T-Cell,Tumor,-2.52606881166759,Depletion
T-reg,Tumor,-2.3305584000308,Depletion
CTL,Tumor,-1.78769639628714,Depletion
APC,Tumor,-1.78114985171021,Depletion
Other,Tumor,-0.59104105628776,Depletion
APC,Other,-0.53884444824854,Depletion
Other,T-reg,-0.439623137557117,Depletion
Helper T-Cell,Other,-0.371452723561638,Depletion
CTL,Other,-0.295249030698963,Depletion
Tumor,Tumor,3.15893459638338,Enrichment
Helper T-Cell,Helper T-Cell,1.11671434344191,Enrichment
APC,APC,1.06223713212794,Enrichment
APC,T-reg,0.778432211461591,Enrichment
APC,Helper T-Cell,0.551488492787832,Enrichment
Other,Other,0.18214543157829,Enrichment
