source,target,weight,type
CTL,Tumor,-2.32481060342048,Depletion
APC,Tumor,-2.10489573559809,Depletion
Helper T-Cell,Tumor,-2.10419077832001,Depletion
T-reg,Tumor,-2.06177619758669,Depletion
Other,Tumor,-1.52022291454236,Depletion
CTL,Other,-0.463823226685895,Depletion
Helper T-Cell,Other,-0.142054741921288,Depletion
CTL,CTL,2.67066359423652,Enrichment
CTL,Helper T-Cell,2.24733877846668,Enrichment
Helper T-Cell,Helper T-Cell,1.64385618977472,Enrichment
Tumor,Tumor,1.45947576958484,Enrichment
APC,APC,1.29060580199754,Enrichment
APC,T-reg,0.569417356096527,Enrichment
Other,Other,0.464300682916724,Enrichment
APC,Helper T-Cell,0.360022288319762,Enrichment
