enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-2.73335434061383	1	0	-5.46670868122765	CD4+ Epithelial+	CD8+
-2.41048509886774	1	0	-4.82097019773548	CD4+ APC+	CD4+ Epithelial+
2.20271493655998	0.11	1	2.02830122319545	CD8+ Tcell+	CD8+ Tcell+
-1.89481776330794	1	0.04	-2.46521474638057	CD4+ Epithelial+	FoxP3+ Treg+ APC+
1.87795569488884	0	1	3.75591138977768	CD4+ Tcell+	CD4+ Tcell+
1.6950397303985	0	1	3.390079460797	CD4+ Tcell+	CD8+ Tcell+
1.66428808967954	0	1	3.32857617935908	CD4+ APC+	CD4+ APC+
-1.64180289636157	1	0	-3.28360579272315	CD4+ Epithelial+	CD4+ Tcell+
-1.32771988312501	1	0	-2.65543976625002	CD4+	CD4+ Epithelial+
-1.19142607065323	1	0	-2.38285214130647	CD4+ Epithelial+	CD8+ Tcell+
-1.18442457113743	1	0.56	-0.289147819373972	CD4+ APC+	FoxP3+ Treg+ APC+
-1.09953567355091	1	0.86	-0.06650073930885	CD8+ Tcell+	FoxP3+ Treg+ APC+
-1.0911478880582	1	0.77	-0.117740746384363	CD4+ Tcell+	FoxP3+ Treg+ APC+
-1	1	0.99	0	CD8+	CD8+
-1	1	0.99	0	FoxP3+ Treg+ Tcell+	FoxP3+ Treg+ Tcell+
-1	1	0.98	-0.00436480540245009	FoxP3+ Treg+ APC+	FoxP3+ Treg+ Tcell+
0.9935062379145	0.0600000000000001	1	1.14740230142552	CD4+	FoxP3+ Treg+ APC+
0.873798803032056	0	1	1.74759760606411	CD4+ Epithelial+	CD4+ Epithelial+
0.691988685447822	0.05	0.99	0.845505510063087	CD4+	CD8+
0.661539014072916	0	1	1.32307802814583	CD4+	CD4+
-0.573327800237753	1	0.51	-0.162823178268738	CD4+ APC+	FoxP3+ Treg+ Tcell+
0.472289710124964	0	1	0.944579420249928	CD4+ APC+	CD4+ Tcell+
0.418604114299036	0.64	0.99	0.0783152386396971	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
0.30786237372558	0	1	0.61572474745116	CD4+	CD4+ Tcell+
0.293458727933465	0	1	0.58691745586693	CD4+	CD4+ APC+
-0.247927513443586	1	0.9	-0.0101547657559426	CD4+ Tcell+	CD8+
-0.201633861169651	0.78	0.4	-0.0780758860768204	CD4+ Epithelial+	FoxP3+ Treg+ Tcell+
-0.141868716311337	0.75	0.46	-0.0465190559703974	CD4+	FoxP3+ Treg+ Tcell+
0.0746334812305838	0.44	0.64	0.0258819573441492	CD4+ APC+	CD8+ Tcell+
-0.0641303374197156	1	0.98	-0.000279916443230522	CD8+ Tcell+	FoxP3+ Treg+ Tcell+
0.0549955644423603	0.37	0.71	0.0231100382919971	CD4+	CD8+ Tcell+
0	0.72	0.79	0	CD4+ APC+	CD8+
0	1	1	0	CD8+	CD8+ Tcell+
