enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-3.33342373372519	1	0	-6.66684746745038	CD4+ Epithelial+	CD8+
-2.38128337250378	1	0	-4.76256674500757	CD4+ Epithelial+	FoxP3+ Treg+
-2.34198574722862	1	0	-4.68397149445723	CD4+ Epithelial+	PD.L1+ CD4+
-2.07382023329167	1	0	-4.14764046658334	CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
1.75290713803523	0.87	1	0.0973167202726114	CD4+ Tcell+	CD8+ Tcell+
1.6628874505579	0	1	3.32577490111581	CD4+	CD4+ APC+
1.55639334852439	0	1	3.11278669704877	CD4+	CD4+
-1.41842808847962	1	0	-2.83685617695924	CD4+ APC+	CD4+ Epithelial+
1.37550913509221	0.16	1	1.05852453856424	CD4+	CD8+
1.36632221424582	0.45	1	0.460781466153892	CD4+	FoxP3+ Treg+
1.32192809488736	0.86	1	0.0799511991632334	CD4+ APC+	CD4+ APC+
-1.13750352374993	1	0.5	-0.33263995513817	CD4+	CD8+ Epithelial+
-1.0703893278914	1	0.9	-0.0438416565447921	CD4+ APC+	CD4+ Tcell+
-1.06413033741972	1	0.78	-0.10893811788774	CD4+ APC+	CD8+ Tcell+
1.02914634565952	0.4	1	0.398502078837256	CD4+	PD.L1+ CD4+
-1	1	0.99	0	CD4+ APC+	PD.L1+ CD4+
-1	1	0.99	0	CD4+ Tcell+	CD8+
-1	1	0.99	0	CD4+ Tcell+	FoxP3+ Treg+
-1	1	0.99	0	CD4+ Tcell+	PD.L1+ CD4+
-1	1	0.99	0	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
-1	1	0.99	0	CD8+ Tcell+	PD.L1+ CD4+ Epithelial+
-1	1	0.99	0	CD8+	FoxP3+ Treg+
-1	1	0.99	0	PD.L1+ CD4+	PD.L1+ CD4+
-1	1	0.96	-0.0132282657337552	CD4+ APC+	FoxP3+ Treg+
-1	1	0.96	-0.0132282657337552	CD4+ APC+	PD.L1+ CD4+ Epithelial+
-1	1	0.95	-0.0177287669604316	CD4+ APC+	CD8+
-0.779245943938894	1	0	-1.55849188787779	CD4+	CD4+ Epithelial+
0.773724144176324	0.47	1	0.246631350810278	CD4+	PD.L1+ CD4+ Epithelial+
-0.596523942429799	1	0	-1.1930478848596	CD4+ Epithelial+	CD8+ Tcell+
0.584962500721156	0.92	1	0.0184362932292474	CD8+	CD8+ Tcell+
0.584962500721156	0.93	1	0.0157191979580653	CD8+ Tcell+	CD8+ Tcell+
-0.543220901047947	1	0	-1.08644180209589	CD4+ Epithelial+	CD4+ Tcell+
0.332486286585939	0.17	0.88	0.24761167929665	CD4+	CD8+ Tcell+
-0.134220939760634	0.9	0.5	-0.0392502057781716	CD4+ Epithelial+	CD8+ Epithelial+
0.127791196643508	0	1	0.255582393287015	CD4+ Epithelial+	CD4+ Epithelial+
0.112530995518473	0.46	0.73	0.0368991544791334	CD4+	CD4+ Tcell+
0	1	1	0	CD4+ Tcell+	CD4+ Tcell+
0	1	1	0	CD8+ Epithelial+	CD8+ Tcell+
0	1	1	0	CD8+	CD8+
0	1	1	0	PD.L1+ CD4+	PD.L1+ CD4+ Epithelial+
