enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-6.28225445201058	1	0	-12.5645089040212	CD4+	PD.L1+ CD4+ Tcell+
-4.33127526714661	1	0	-8.66255053429323	CD4+	CD8+ PD.L1+ Tcell+
-3.82374936030827	1	0	-7.64749872061655	CD4+	PD.L1+ CD4+ APC+
3.77394823607796	0	1	7.54789647215591	CD4+ Epithelial+	CD4+ Epithelial+
-3.57410150808939	1	0	-7.14820301617878	CD4+	PD.L1+ CD4+ Epithelial+
3.1681941133632	0.02	1	4.82477547616309	CD8+ Tcell+	CD8+ Tcell+
3.09412217736455	0.6	1	0.664215718311693	PD.L1+ CD4+ Tcell+	PD.L1+ CD4+ Tcell+
-3.06915668612549	1	0	-6.13831337225098	CD4+	CD4+ Epithelial+
2.85113661408552	0.77	1	0.307653029126616	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+ Tcell+
-2.81762325751143	1	0	-5.63524651502286	CD4+	CD8+ PD.L1+ APC+
-2.77820857639809	1	0	-5.55641715279618	CD4+ Epithelial+	FoxP3+ Treg+ Tcell+
-2.75434767239444	1	0.01	-4.67955407691089	CD4+ Epithelial+	PD.L1+ CD4+ Tcell+
2.59876830024619	0.55	1	0.654400973038735	FoxP3+ Treg+ Tcell+	FoxP3+ Treg+ Tcell+
-2.27202318906105	1	0	-4.5440463781221	CD4+	PD.L1+ CD4+
-2.14929550108156	1	0	-4.29859100216312	CD4+	FoxP3+ Treg+ Tcell+
-2.11958473422302	1	0	-4.23916946844604	CD4+	CD4+ Tcell+
-2.0292623223638	1	0	-4.0585246447276	CD4+	CD8+ Tcell+
-2	1	0	-4	CD4+	FoxP3+ PD.L1+ Treg+ Tcell+
1.9735094455254	0	1	3.94701889105081	CD4+ Tcell+	CD4+ Tcell+
1.92031111137084	0.55	1	0.483557329716207	CD8+ FoxP3+ Tcell+	CD8+ Tcell+
-1.74931972457408	1	0	-3.49863944914816	CD4+	CD8+ FoxP3+ Tcell+
-1.62827367199449	1	0	-3.25654734398897	CD4+ APC+	PD.L1+ CD4+ Tcell+
1.61766666579386	0	1	3.23533333158772	CD4+ Tcell+	PD.L1+ CD4+ Tcell+
1.60310984743142	0	1	3.20621969486283	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
1.58496250072116	0.99	1	0	CD8+ PD.L1+ APC+	CD8+ PD.L1+ Tcell+
-1.53997504594785	1	0.24	-0.927157362808639	CD4+ Epithelial+	CD8+ PD.L1+ Tcell+
-1.46466826700344	1	0.25	-0.856869972578409	CD4+ Tcell+	CD8+ PD.L1+ APC+
-1.39119075732448	1	0.39	-0.553610462034161	CD4+ Epithelial+	PD.L1+ CD4+ APC+
1.38483862337838	0	1	2.76967724675676	CD4+ Tcell+	CD8+ Tcell+
-1.34861013753987	1	0.25	-0.788972873657564	CD4+ Epithelial+	CD8+ FoxP3+ Tcell+
1.29639300278022	0.72	1	0.177187287779855	PD.L1+ CD4+ APC+	PD.L1+ CD4+ Tcell+
-1.2829339632715	1	0.4	-0.496772741341254	CD4+ APC+	FoxP3+ PD.L1+ Treg+ Tcell+
-1.27392272197653	1	0.45	-0.429620461029476	CD4+ Tcell+	PD.L1+ CD4+
1.2431016855902	0	1	2.48620337118041	CD4+ APC+	CD4+ APC+
-1.23029761942179	1	0.48	-0.38115102522846	CD4+ Epithelial+	CD8+ APC+
-1.22239242133645	1	0.97	-0.0107251785788739	CD8+ FoxP3+ Tcell+	PD.L1+ CD4+ APC+
-1.16992500144231	1	0.8	-0.107065664420389	CD8+ PD.L1+ APC+	CD8+ Tcell+
-1.15869774601906	1	0.57	-0.274115450629831	CD4+ APC+	FoxP3+ Treg+
-1.15200309344505	1	0.91	-0.0417165349182866	CD8+ APC+	FoxP3+ Treg+ Tcell+
-1.13750352374993	1	0.95	-0.0201665348892324	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+
-1.13750352374993	1	0.6	-0.244188069119232	CD8+ Tcell+	PD.L1+ CD4+ Epithelial+
-1.11547721741994	1	0.94	-0.0248488107865443	CD8+ PD.L1+ APC+	FoxP3+ Treg+ Tcell+
-1.11547721741994	1	0.94	-0.0248488107865443	CD8+ Tcell+	FoxP3+ Treg+
-1.10691520391651	1	0.87	-0.0614529742777959	CD8+ Tcell+	PD.L1+ CD4+
-1.09432738254815	1	0.63	-0.212102561755628	CD4+ Epithelial+	CD8+ PD.L1+ APC+
-1.06140054466414	1	0.77	-0.114530847476525	CD8+ PD.L1+ Tcell+	FoxP3+ Treg+ Tcell+
-1.05444778402238	1	0.74	-0.131741373955177	CD4+ Epithelial+	PD.L1+ CD4+
-1.04439411935845	1	0.84	-0.0737144589219948	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+ APC+
-1.03747470541866	1	0.81	-0.0894159481093729	CD4+ Epithelial+	FoxP3+ Treg+
-1	1	0.99	0	CD8+ APC+	CD8+ APC+
-1	1	0.99	0	CD8+ FoxP3+ Tcell+	FoxP3+ Treg+
-1	1	0.99	0	CD8+ PD.L1+ APC+	FoxP3+ PD.L1+ Treg+ Tcell+
-1	1	0.99	0	CD8+ PD.L1+ Tcell+	FoxP3+ Treg+
-1	1	0.99	0	FoxP3+ PD.L1+ Treg+ Tcell+	PD.L1+ CD4+ APC+
-1	1	0.99	0	FoxP3+ Treg+	PD.L1+ CD4+ APC+
-1	1	0.99	0	PD.L1+ CD4+ APC+	PD.L1+ CD4+ APC+
-1	1	0.99	0	PD.L1+ CD4+	PD.L1+ CD4+
1	0.99	1	0	CD8+ APC+	CD8+ PD.L1+ APC+
1	0.99	1	0	PD.L1+ CD4+	PD.L1+ CD4+ APC+
-1	1	0.98	-0.00436480540245009	CD8+ APC+	CD8+ PD.L1+ Tcell+
-1	1	0.98	-0.00436480540245009	CD8+ APC+	PD.L1+ CD4+ Epithelial+
-1	1	0.98	-0.00436480540245009	CD8+ FoxP3+ Tcell+	PD.L1+ CD4+ Epithelial+
-1	1	0.98	-0.00436480540245009	CD8+ PD.L1+ Tcell+	CD8+ PD.L1+ Tcell+
-1	1	0.98	-0.00436480540245009	CD8+ PD.L1+ Tcell+	FoxP3+ PD.L1+ Treg+ Tcell+
-1	1	0.98	-0.00436480540245009	PD.L1+ CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1	1	0.97	-0.00877392430750515	CD8+ FoxP3+ Tcell+	CD8+ PD.L1+ APC+
-1	1	0.96	-0.0132282657337552	FoxP3+ Treg+	FoxP3+ Treg+ Tcell+
-1	1	0.96	-0.0132282657337552	FoxP3+ Treg+	PD.L1+ CD4+ Tcell+
-1	1	0.95	-0.0177287669604316	CD8+ APC+	PD.L1+ CD4+ APC+
-1	1	0.95	-0.0177287669604316	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+ Epithelial+
-1	1	0.94	-0.0222763947111523	CD8+ FoxP3+ Tcell+	CD8+ PD.L1+ Tcell+
-1	1	0.92	-0.0315170514460649	CD8+ Tcell+	FoxP3+ PD.L1+ Treg+ Tcell+
-1	1	0.9	-0.0409586076789064	PD.L1+ CD4+	PD.L1+ CD4+ Tcell+
-1	1	0.84	-0.0705810742857073	CD4+ Epithelial+	FoxP3+ PD.L1+ Treg+ Tcell+
-1	1	0.84	-0.0705810742857073	CD8+ APC+	PD.L1+ CD4+ Tcell+
-1	1	0.82	-0.0809219076239261	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+ Epithelial+
-1	1	0.8	-0.0915149811213502	CD8+ FoxP3+ Tcell+	PD.L1+ CD4+ Tcell+
-0.991317756900199	0.99	0.02	-1.50965674180229	CD4+	CD8+ APC+
0.945634296883451	0.1	1	0.906491954157735	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
-0.945607703181372	1	0	-1.89121540636274	CD4+ APC+	CD8+ Tcell+
0.941106310946432	0.88	1	0.0476293841434295	PD.L1+ CD4+ Epithelial+	PD.L1+ CD4+ Tcell+
0.874469117916141	0.07	0.97	0.959213931508538	CD4+ Tcell+	PD.L1+ CD4+ APC+
0.837542548917784	0.03	0.99	1.17083423809733	CD4+ Tcell+	CD8+ PD.L1+ Tcell+
