enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-5.12350066435096	1	0	-10.2470013287019	CD4+ APC+	CD4+ Epithelial+
-3.605257262939	1	0	-7.21051452587801	CD4+ Epithelial+	CD4+ Tcell+
-3.0816833769665	1	0	-6.16336675393299	CD4+	CD4+ Epithelial+
2.74295627587991	0	1	5.48591255175981	CD4+ Epithelial+	CD4+ Epithelial+
2.71890087840421	0.03	1	3.8008603175348	CD4+ APC+	CD4+ APC+
-2.01905833581568	1	0.0600000000000001	-2.33181442935909	CD4+ Epithelial+	FoxP3+ Treg+ Tcell+
-1.82516619817406	1	0.08	-1.90868122325868	CD4+ APC+	CD4+ Tcell+
-1.43155258606186	1	0.24	-0.861880537549926	CD4+ Epithelial+	FoxP3+ Treg+
1.32192809488736	0.92	1	0.0416632757745635	CD4+ Tcell+	FoxP3+ Treg+
1.28798076296402	0.79	1	0.12481823249297	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
-1.23319917629303	1	0.43	-0.439693865666718	CD4+ Epithelial+	CD8+
-1.16689730874474	1	0.47	-0.371958742245232	CD4+ Epithelial+	FoxP3+ Treg+ APC+
-1.10691520391651	1	0.74	-0.138296587109848	CD4+ APC+	FoxP3+ Treg+
-1.04439411935845	1	0.84	-0.0737144589219948	CD4+ Tcell+	CD8+ Tcell+
-1	1	0.99	0	CD8+	FoxP3+ Treg+ APC+
1	0.99	1	0	CD8+	CD8+ Tcell+
1	0.99	1	0	FoxP3+ Treg+ APC+	FoxP3+ Treg+ Tcell+
-1	1	0.98	-0.00436480540245009	CD8+ Tcell+	CD8+ Tcell+
-1	1	0.97	-0.00877392430750515	FoxP3+ Treg+ Tcell+	FoxP3+ Treg+ Tcell+
-1	1	0.95	-0.0177287669604316	CD4+ Tcell+	CD8+
-1	1	0.93	-0.0268721464003014	CD8+ Tcell+	FoxP3+ Treg+ Tcell+
-1	1	0.92	-0.0315170514460649	CD4+ Tcell+	FoxP3+ Treg+ APC+
-1	1	0.89	-0.0457574905606751	CD4+ APC+	CD8+
0.933910809542227	0.68	1	0.150500576128036	CD4+ Tcell+	CD4+ Tcell+
-0.785201779819054	1	0.02	-1.19576710124273	CD4+	FoxP3+ Treg+ APC+
-0.632268215499513	1	0.01	-1.07420473282873	CD4+	FoxP3+ Treg+
0.584962500721156	0.92	1	0.0184362932292474	CD4+ APC+	FoxP3+ Treg+ APC+
0.362570079384708	0.63	0.99	0.0702733422190083	CD4+ APC+	CD8+ Tcell+
-0.344828496997441	0.98	0.03	-0.482049552082969	CD4+	FoxP3+ Treg+ Tcell+
0.321928094887362	0.66	0.96	0.0559914074194316	CD4+ APC+	FoxP3+ Treg+ Tcell+
0.288505093349912	0.39	0.84	0.114807719349591	CD4+ Epithelial+	CD8+ Tcell+
-0.250203656499297	0.96	0.1	-0.239847055320385	CD4+	CD8+ Tcell+
0.199681388552169	0	1	0.399362777104339	CD4+	CD4+
-0.136068312193183	1	0.01	-0.231175980956846	CD4+	CD4+ APC+
0.0178153492307391	0.46	0.65	0.00584169117438261	CD4+	CD4+ Tcell+
-0.017209290032223	0.77	0.65	-0.00310552075133351	CD4+	CD8+
0	1	1	0	FoxP3+ Treg+	FoxP3+ Treg+ Tcell+
