enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
2.67528869761138	0	1	5.35057739522276	CD4+ APC+	CD4+ APC+
1.50434404051287	0.13	1	1.28451720088846	CD4+ APC+	CD4+ Tcell+
1.49410907027004	0	1	2.98821814054009	CD4+	CD4+ Tcell+
-1.49246041902477	1	0	-2.98492083804954	CD4+ Epithelial+	CD4+ Tcell+
1.2736942780927	0	1	2.5473885561854	CD4+	CD4+
-1.25908722131713	1	0.39	-0.501041179769791	CD4+	CD8+ Epithelial+
-1.21259664219472	1	0	-2.42519328438945	CD4+ APC+	CD4+ Epithelial+
1.1943601901407	0	1	2.38872038028139	CD4+	CD4+ APC+
1.14345279008112	0.2	1	0.77501023849965	CD4+ APC+	CD8+ Tcell+
-1	1	0.99	0	CD8+ Epithelial+	FoxP3+ Treg+ Tcell+
-1	1	0.95	-0.0177287669604316	CD8+ Tcell+	PD.L1+ CD4+ Epithelial+
-1	1	0.93	-0.0268721464003014	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
-1	1	0.93	-0.0268721464003014	CD8+ Tcell+	FoxP3+ Treg+ Tcell+
-1	1	0.92	-0.0315170514460649	CD4+ APC+	CD8+ Epithelial+
0.955605880641547	0.84	1	0.0674476896494197	CD4+ Tcell+	CD8+ Tcell+
0.862496476250065	0.71	1	0.123050219103425	CD4+ APC+	PD.L1+ CD4+ Epithelial+
-0.706135823530514	0.99	0.01	-1.19970358316546	CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
-0.692688501461497	1	0	-1.38537700292299	CD4+	CD4+ Epithelial+
0.624133098001834	0.16	0.94	0.480302298770831	CD4+	FoxP3+ Treg+ Tcell+
0.584962500721156	0.25	0.93	0.342218653359516	CD4+	PD.L1+ CD4+ Epithelial+
0.584962500721156	0.91	1	0.0211827630724903	CD8+ Tcell+	CD8+ Tcell+
-0.574343753920013	0.99	0.03	-0.802898112335673	CD4+ Epithelial+	FoxP3+ Treg+ Tcell+
0.467126010427298	0.61	1	0.0969792418162323	CD4+ APC+	FoxP3+ Treg+ Tcell+
-0.411800243146807	1	0	-0.823600486293613	CD4+ Epithelial+	CD8+ Tcell+
0.154775018136886	0	1	0.309550036273772	CD4+ Epithelial+	CD4+ Epithelial+
-0.0995356735509144	1	0.99	0	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
-0.0870856167637116	0.65	0.49	-0.0262153828367752	CD4+	CD8+ Tcell+
-0.0641303374197156	1	0.99	0	CD4+ Tcell+	CD4+ Tcell+
-0.0143552929770701	0.7	0.64	-0.00268568357748843	CD4+ Epithelial+	CD8+ Epithelial+
0	1	1	0	CD4+ Tcell+	CD8+ Epithelial+
