enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-2.19082234233558	1	0.01	-3.72214144445732	CD4+ Epithelial+	PD.L1+ CD4+
2.12219627096209	0	1	4.24439254192417	CD4+ APC+	CD4+ APC+
1.95182800062238	0.17	1	1.45357997737273	CD4+ Tcell+	CD4+ Tcell+
1.36632221424582	0.46	1	0.448019980801217	CD8+ Tcell+	CD8+ Tcell+
-1.31200125498207	1	0	-2.62400250996414	CD4+ Epithelial+	FoxP3+ Treg+ Tcell+
-1.28950661719498	1	0.28	-0.693241339126568	CD4+	CD8+ FoxP3+ Tcell+
1.13293079396011	0.01	1	1.92481543592682	CD4+	FoxP3+ Treg+ Tcell+
1.13039663725567	0.2	1	0.766161030029557	CD4+ Tcell+	CD8+ Tcell+
1.09368759493392	0	1	2.18737518986783	CD4+	CD4+
-1.04439411935845	1	0.84	-0.0737144589219948	CD8+ Tcell+	FoxP3+ Treg+ Tcell+
-1	1	0.99	0	CD8+ FoxP3+ Tcell+	PD.L1+ CD4+
-1	1	0.99	0	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+
-1	1	0.98	-0.00436480540245009	CD4+ Tcell+	PD.L1+ CD4+
-1	1	0.98	-0.00436480540245009	CD8+	FoxP3+ Treg+ Tcell+
-1	1	0.95	-0.0177287669604316	CD8+ FoxP3+ Tcell+	CD8+ Tcell+
-1	1	0.94	-0.0222763947111523	CD8+ Tcell+	PD.L1+ CD4+
-1	1	0.86	-0.0604807473813815	CD4+ APC+	CD8+
-1	1	0.86	-0.0604807473813815	CD4+ Tcell+	CD8+
0.938924423248232	0.27	1	0.519076826569424	CD4+	PD.L1+ CD4+
0.803752685377409	0.04	0.98	1.04570635277148	CD4+ APC+	CD4+ Tcell+
-0.749265470999484	1	0	-1.49853094199897	CD4+	CD4+ Epithelial+
-0.707917387688448	1	0	-1.4158347753769	CD4+ Epithelial+	CD4+ Tcell+
0.669441599969197	0.09	0.95	0.669441599969198	CD4+ APC+	CD8+ Tcell+
0.662307934638005	0	1	1.32461586927601	CD4+	CD4+ Tcell+
-0.596367263993405	1	0.5	-0.174395573990547	CD4+	CD8+
-0.592278831867798	1	0	-1.1845576637356	CD4+ APC+	CD4+ Epithelial+
0.469664815347561	0	1	0.939329630695122	CD4+	CD4+ APC+
0.389946518316013	0.7	0.98	0.0580012890455712	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
0.38060400221497	0.67	0.99	0.0637477781593433	CD4+ APC+	FoxP3+ Treg+ Tcell+
-0.265498445785275	1	0.01	-0.451073895587015	CD4+ Epithelial+	CD8+ Tcell+
-0.220329954879556	0.91	0.4	-0.0853153153775762	CD4+ Epithelial+	CD8+ FoxP3+ Tcell+
0.213635620117255	0	1	0.42727124023451	CD4+ Epithelial+	CD4+ Epithelial+
-0.137503523749935	1	0.97	-0.00120644550939717	CD4+ APC+	PD.L1+ CD4+
-0.0995356735509144	1	0.99	0	CD8+	CD8+ Tcell+
-0.0272425359737406	0.56	0.51	-0.00773678912745102	CD4+	CD8+ Tcell+
0.0193653248669312	0.62	0.63	0.00388583544745131	CD4+ Epithelial+	CD8+
0	1	1	0	CD4+ APC+	CD8+ FoxP3+ Tcell+
0	1	1	0	CD4+ Tcell+	CD8+ FoxP3+ Tcell+
