enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-6.00764403087801	1	0	-12.015288061756	CD8+ APC+	CD8+ Epithelial+
-5.55038766992573	1	0	-11.1007753398515	CD4+ Tcell+	CD8+ Epithelial+
-4.64702663265485	1	0	-9.29405326530971	CD4+ Epithelial+	CD8+ APC+
-4.34132502129955	1	0	-8.68265004259911	CD4+ APC+	CD8+ Epithelial+
-4.29278174922785	1	0	-8.58556349845569	CD4+ Epithelial+	CD8+
-4.17791779219584	1	0	-8.35583558439169	CD8+ Epithelial+	CD8+ PD.L1+ Tcell+
-4.0360636887437	1	0	-8.07212737748739	CD4+	CD8+ Epithelial+
-3.77925972037238	1	0	-7.55851944074475	CD4+ Epithelial+	CD8+ PD.L1+ Tcell+
-3.70265754339091	1	0	-7.40531508678182	CD8+ Epithelial+	FoxP3+ Treg+ Tcell+
-3.55458885167764	1	0	-7.10917770335528	CD8+ Epithelial+	CD8+ FoxP3+ Tcell+
-3.41413553298445	1	0	-6.8282710659689	CD4+ Epithelial+	FoxP3+ Treg+ Tcell+
-3.36765063062196	1	0	-6.73530126124393	CD8+	CD8+ Epithelial+
-3.31759350462347	1	0	-6.63518700924694	CD4+	CD8+ PD.L1+ Tcell+
3.30339214344993	0.2	1	2.23897545675793	CD8+ APC+	CD8+ APC+
3.16992500144231	0.95	1	0.0561988616326166	CD8+ PD.L1+ Tcell+	CD8+ PD.L1+ Tcell+
-3.06547383747728	1	0	-6.13094767495456	CD4+	CD4+ Epithelial+
3.00184842439237	0.29	1	1.56960273766804	CD8+	CD8+
-2.98732086592925	1	0	-5.97464173185851	CD8+ Epithelial+	CD8+ FoxP3+ APC+
-2.92518563925051	1	0	-5.85037127850102	CD4+ Epithelial+	CD8+ Tcell+
2.79793361145763	0	1	5.59586722291527	CD8+ Tcell+	CD8+ Tcell+
-2.66902676550963	1	0	-5.33805353101926	CD4+ Epithelial+	CD8+ FoxP3+ APC+
2.50742225340176	0	1	5.01484450680352	CD4+ Tcell+	CD4+ Tcell+
2.40662525946264	0	1	4.81325051892529	CD4+ APC+	CD4+ APC+
