enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-3.87578006306849	1	0	-7.75156012613698	CD4+	CD8+ FoxP3+ Tcell+
-2.23317226008969	1	0	-4.46634452017938	CD4+	CD8+ PD.L1+ Tcell+
-2.20353339408513	1	0.01	-3.74373714010338	CD4+	CD8+ FoxP3+ PD.L1+ Tcell+
-2.19501598240514	1	0.05	-2.68197753348964	CD8+	PD.L1+ CD4+
-2.09953567355091	1	0.02	-3.19733825220852	CD8+ Tcell+	PD.L1+ CD4+
-2.08392248354509	1	0.04	-2.71124565973074	CD4+	CD8+ FoxP3+ PD.L1+ APC+
2.08048580469434	0	1	4.16097160938868	CD8+ Tcell+	CD8+ Tcell+
2	0.74	1	0.2498774732166	CD8+ PD.L1+ Tcell+	CD8+ PD.L1+ Tcell+
2	0.82	1	0.161843815247852	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+ Tcell+
-1.88881014098316	1	0.09	-1.88881014098316	CD4+ Tcell+	CD8+ PD.L1+ Tcell+
-1.87595873605663	1	0.12	-1.66220570888104	CD8+	PD.L1+ CD4+ Tcell+
1.81198637078925	0.09	1	1.81198637078925	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
-1.8073549220576	1	0.08	-1.89005494784344	CD8+ PD.L1+ APC+	CD8+ Tcell+
-1.79290376576006	1	0.14	-1.4771890842817	CD8+	CD8+ FoxP3+ Tcell+
-1.77258950389693	1	0.16	-1.36409816467743	CD8+	CD8+ PD.L1+ APC+
-1.74361648616949	1	0	-3.48723297233897	CD4+	CD8+ Tcell+
-1.72900887033786	1	0.01	-2.93753420793493	CD8+ APC+	PD.L1+ CD4+
-1.70265754339091	1	0	-3.40531508678182	CD4+	CD8+ PD.L1+ APC+
1.70185174102234	0	1	3.40370348204468	CD4+ Tcell+	CD4+ Tcell+
-1.66296501272243	1	0.1	-1.59413042552167	CD8+	CD8+ FoxP3+ APC+
-1.62229865199413	1	0.11	-1.49384302326785	CD4+	PD.L1+ CD4+ APC+
1.61890983264449	0.57	1	0.382988747349397	CD8+ FoxP3+ PD.L1+ Tcell+	CD8+ Tcell+
-1.60644222813161	1	0.03	-2.24570986232543	CD4+ APC+	PD.L1+ CD4+ Tcell+
-1.59724083049959	1	0.22	-1.01947436128403	CD8+ APC+	FoxP3+ Treg+ APC+
-1.58496250072116	1	0.99	0	CD8+ PD.L1+ APC+	FoxP3+ Treg+ APC+
-1.58496250072116	1	0.21	-1.04223539222155	CD4+ APC+	CD8+ FoxP3+ PD.L1+ Tcell+
-1.56866068839206	1	0.11	-1.44445218045925	CD4+	FoxP3+ PD.L1+ Treg+ Tcell+
-1.54946381949977	1	0.04	-2.01589890636528	CD4+	CD8+ PD.L1+ Epithelial+
1.54314232502653	0.83	1	0.116847838559137	PD.L1+ CD4+	PD.L1+ CD4+
-1.48669848440629	1	0.19	-1.03915764609182	CD4+ APC+	CD8+ PD.L1+
1.48654346425454	0.0600000000000001	1	1.71681196047156	CD8+ FoxP3+ Tcell+	CD8+ Tcell+
-1.47417052470161	1	0	-2.94834104940323	CD4+	CD8+ APC+
-1.4276061727819	1	0	-2.8552123455638	CD4+	PD.L1+ CD4+ Tcell+
-1.39733549754538	1	0.18	-1.0078231958654	CD4+ APC+	CD8+ FoxP3+ PD.L1+ APC+
-1.36257007938471	1	0.3	-0.693055337210338	CD8+	FoxP3+ Treg+ APC+
1.34440195668578	0.08	1	1.40591841652859	CD4+ APC+	FoxP3+ Treg+ APC+
1.32192809488736	0.95	1	0.0234361551327054	CD8+ PD.L1+	PD.L1+ CD4+
-1.31315788525963	1	0.0600000000000001	-1.51656861545708	CD8+	FoxP3+ Treg+ Tcell+
-1.31288295528436	1	0.36	-0.566900596593613	CD8+ APC+	CD8+ PD.L1+
-1.30023302378804	1	0.33	-0.609186584402597	CD4+ Tcell+	CD8+ FoxP3+ APC+
-1.29865831556452	1	0.5	-0.379766422529482	CD8+	CD8+ FoxP3+ PD.L1+ Tcell+
1.27036264128762	0	1	2.54072528257524	CD8+ APC+	CD8+ APC+
1.25779775746765	0.89	1	0.0575536690145642	CD8+ PD.L1+ APC+	PD.L1+ CD4+
-1.24488705912353	1	0.05	-1.52106369660367	CD4+	CD8+ PD.L1+
-1.23786383009889	1	0.47	-0.394579942779838	CD4+ APC+	PD.L1+ CD4+ APC+
-1.23446525363702	1	0.66	-0.214704612797794	CD8+ FoxP3+ PD.L1+ APC+	CD8+ Tcell+
1.23132554610646	0.01	1	2.09198516840754	CD8+ APC+	CD8+ FoxP3+ Tcell+
-1.22239242133645	1	0.97	-0.0107251785788739	FoxP3+ Treg+ Epithelial+	FoxP3+ Treg+ Tcell+
-1.22239242133645	1	0.79	-0.118462065452665	CD4+ Tcell+	CD8+ FoxP3+ PD.L1+ Tcell+
-1.19114148735201	1	0.4	-0.461229212833562	CD4+ APC+	CD4+ Epithelial+
-1.19068356160911	1	0.54	-0.309145877599604	CD8+	CD8+ PD.L1+
-1.18555565315608	1	0.49	-0.356887813128982	CD8+ PD.L1+	CD8+ Tcell+
-1.17449773123214	1	0.65	-0.211945238293155	CD8+	FoxP3+ Treg+ Epithelial+
-1.16992500144231	1	0.96	-0.0154760788076428	CD8+ FoxP3+ PD.L1+ APC+	PD.L1+ CD4+
