enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
2.69639855291923	0.07	1	2.95770657175754	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ FoxP3+ PD.L1+ Epithelial+
2.44157134188685	0.15	1	1.9431978419277	CD4+ Epithelial+	CD4+ Epithelial+
2.26575262621567	0	1	4.53150525243133	CD8+ Epithelial+	CD8+ Epithelial+
2.25948454486599	0.0600000000000001	1	2.60948312942322	CD8+ Epithelial+	CD8+ FoxP3+ Epithelial+
-2.14812063112396	1	0	-4.29624126224793	CD8+ PD.L1+ Epithelial+	CD8+ Tcell+
-2.12101540096137	1	0	-4.24203080192273	CD4+ APC+	CD8+ PD.L1+ Epithelial+
2.07800251200127	0.62	1	0.416970842292252	CD8+ FoxP3+ Epithelial+	CD8+ FoxP3+ Epithelial+
-1.79572959693798	1	0.11	-1.65354148988783	CD8+ Epithelial+	CD8+ PD.L1+ Tcell+
1.64244799538192	0.36	1	0.709206212715532	PD.L1+ CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1.56193705962243	1	0	-3.12387411924487	CD4+	CD8+ PD.L1+ Epithelial+
-1.51753457320087	1	0.27	-0.838956800954612	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ PD.L1+ Tcell+
1.48196850739783	0	1	2.96393701479566	CD4+ Epithelial+	CD8+ Epithelial+
-1.45476080908309	1	0	-2.90952161816617	CD8+ FoxP3+ Epithelial+	CD8+ PD.L1+ Epithelial+
1.3743955147815	0.65	1	0.248018005606377	CD4+ Epithelial+	CD8+ Tcell+
-1.34198574722862	1	0	-2.68397149445723	CD8+ PD.L1+ Epithelial+	FoxP3+ PD.L1+ Treg+ Tcell+
-1.28688114778816	1	0.5	-0.376322427430578	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+ Epithelial+
-1.26793320524663	1	0.51	-0.360088790784456	CD4+ Epithelial+	PD.L1+ CD4+ Tcell+
