enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-3.16510798514454	1	0	-6.33021597028907	CD4+ Epithelial+	CD8+ FoxP3+ Tcell+
3.12637162413439	0.03	1	4.37047997535445	CD4+ Tcell+	CD4+ Tcell+
3.04273792066253	0	1	6.08547584132505	CD4+	CD4+
2.55346664779192	0.07	1	2.80092313384507	CD4+	CD4+ APC+
-2.22280456104526	1	0	-4.44560912209052	CD4+ Epithelial+	CD8+ Tcell+
2.21723071622067	0.07	1	2.43210257377148	CD4+	CD8+ Tcell+
-2.15565672554182	1	0	-4.31131345108365	CD4+ APC+	CD4+ Epithelial+
2.13329607945159	0	1	4.26659215890318	CD4+	CD4+ Tcell+
2	0.21	1	1.31515463835559	CD4+ Tcell+	CD8+ Tcell+
1.81628804682761	0.37	1	0.763234030545778	CD4+	FoxP3+ Treg+ Tcell+
-1.71733871550826	1	0	-3.43467743101651	CD4+	CD4+ Epithelial+
1.58496250072116	0.94	1	0.0353072502684394	CD8+ Epithelial+	CD8+ Epithelial+
-1.53463082517101	1	0	-3.06926165034202	CD4+ Epithelial+	CD4+ Tcell+
1.53433642765119	0.86	1	0.0927978138788228	CD8+ Tcell+	CD8+ Tcell+
1.50007360313464	0.67	1	0.251248958809695	CD4+ Tcell+	CD8+ FoxP3+ Tcell+
-1.33038967363556	1	0.32	-0.640564082385928	CD4+ Tcell+	CD8+ Epithelial+
1.25897618925944	0.29	1	0.658291890177797	CD4+ APC+	CD4+ Tcell+
-1.09310940439148	1	0.85	-0.0716003589478633	CD8+ Tcell+	FoxP3+ Treg+ Tcell+
-1.08746284125034	1	0.92	-0.0342736223133708	CD4+ APC+	FoxP3+ Treg+ Tcell+
-1.04730571477836	1	0.85	-0.0686001463394447	CD4+ APC+	CD8+ Epithelial+
-1	1	0.99	0	CD8+ Epithelial+	CD8+ FoxP3+ Tcell+
-1	1	0.98	-0.00436480540245009	FoxP3+ Treg+ Tcell+	FoxP3+ Treg+ Tcell+
-1	1	0.95	-0.0177287669604316	CD4+ APC+	CD8+ FoxP3+ Tcell+
-1	1	0.95	-0.0177287669604316	CD8+ Epithelial+	FoxP3+ Treg+ Tcell+
-1	1	0.92	-0.0315170514460649	CD8+ FoxP3+ Tcell+	CD8+ Tcell+
0.945552215977624	0.75	1	0.11269697193331	CD8+ Epithelial+	CD8+ Tcell+
-0.860764202628828	1	0	-1.72152840525766	CD4+ Epithelial+	FoxP3+ Treg+ Tcell+
-0.715494063863382	1	0.39	-0.284723713978585	CD4+	CD8+ Epithelial+
-0.601221085584947	1	0	-1.20244217116989	CD4+ Epithelial+	CD8+ Epithelial+
0.447458976971221	0.96	1	0.00591910625232954	CD4+ APC+	CD4+ APC+
0.328622747461371	0.78	1	0.0336420665257472	CD4+	CD8+ FoxP3+ Tcell+
0.31194400631474	0.76	0.97	0.0354085379435769	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
0.108623546378873	0	1	0.217247092757747	CD4+ Epithelial+	CD4+ Epithelial+
-0.0995356735509144	1	0.97	-0.000873318465632265	CD4+ APC+	CD8+ Tcell+
0	1	1	0	CD8+ FoxP3+ Tcell+	CD8+ FoxP3+ Tcell+
