enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-3.99774402605963	1	0	-7.99548805211926	CD4+ APC+	PD.L1+ CD4+ Epithelial+
3.66333356427403	0.55	1	0.922471252554251	CD4+ APC+	CD4+ APC+
-3.50690655458069	1	0	-7.01381310916139	CD4+ Tcell+	CD8+ PD.L1+ Epithelial+
-3.31251996747495	1	0	-6.62503993494989	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
3.18749763089026	0.41	1	1.20089199429292	CD4+ APC+	CD4+ Tcell+
3.02415527576979	0	1	6.04831055153958	CD4+ Epithelial+	CD4+ Epithelial+
-2.94766615679601	1	0	-5.89533231359202	CD4+ APC+	CD8+ PD.L1+ Epithelial+
2.82200169802201	0.01	1	4.7944962371247	CD4+ Epithelial+	CD4+ Tcell+
2.56542231432551	0.01	1	4.35857556049333	CD4+ APC+	CD4+ Epithelial+
-2.44625622988956	1	0	-4.89251245977913	CD8+ APC+	PD.L1+ CD4+ Epithelial+
2.31056823272281	0.77	1	0.24932278316271	CD4+ Tcell+	CD4+ Tcell+
-2.23368358210138	1	0	-4.46736716420277	CD8+ APC+	CD8+ PD.L1+ Epithelial+
-1.88792719163592	1	0.03	-2.6392089546477	CD4+	PD.L1+ CD4+ Epithelial+
1.86274349192414	0.41	1	0.701789932389111	CD4+ Epithelial+	CD8+ APC+
1.67611038877935	0.58	1	0.384077323854492	CD4+	CD4+ Epithelial+
1.45804480284465	0	1	2.9160896056893	PD.L1+ CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
1.45600928033515	0	1	2.9120185606703	CD4+ Epithelial+	CD8+ Epithelial+
-1.36099765956595	1	0.49	-0.409701119557828	CD4+ Epithelial+	CD8+ FoxP3+ PD.L1+ Epithelial+
-1.33906654651041	1	0	-2.67813309302083	CD4+ Epithelial+	CD8+ PD.L1+ Epithelial+
1.29034175182953	0.37	1	0.542222770088969	CD8+ Epithelial+	CD8+ Epithelial+
-1.28728195208047	1	0.41	-0.484984388904293	CD4+ Tcell+	CD8+ Epithelial+
-1.25738784269265	1	0.36	-0.542937902653807	FoxP3+ PD.L1+ Treg+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1.13750352374993	1	0.95	-0.0201665348892324	CD8+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1.13491140243255	1	0	-2.2698228048651	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1.08746284125034	1	0	-2.17492568250068	CD4+	CD8+ PD.L1+ Epithelial+
-1.05062607306997	1	0.86	-0.0635426501176376	CD4+ Tcell+	CD8+ FoxP3+ PD.L1+ Epithelial+
-1.05062607306997	1	0.86	-0.0635426501176376	CD4+	CD8+ Epithelial+
-1.04875931191986	1	0	-2.09751862383971	CD8+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1.04182017569463	1	0.83	-0.078887367498733	CD8+ Epithelial+	CD8+ FoxP3+ PD.L1+ Epithelial+
-1.03242147769238	1	0.78	-0.105691989685589	CD4+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.99	0	CD4+	CD4+
-1	1	0.99	0	CD8+ APC+	FoxP3+ PD.L1+ Treg+ Epithelial+
1	0.99	1	0	CD8+ APC+	CD8+ APC+
1	0.99	1	0	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ FoxP3+ PD.L1+ Epithelial+
-1	1	0.98	-0.00436480540245009	CD4+	CD8+ FoxP3+ PD.L1+ Epithelial+
-1	1	0.98	-0.00436480540245009	CD8+ FoxP3+ PD.L1+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.96	-0.0132282657337552	CD4+ Tcell+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.96	-0.0132282657337552	CD4+	CD8+ APC+
-1	1	0.96	-0.0132282657337552	CD8+ APC+	CD8+ FoxP3+ PD.L1+ Epithelial+
-1	1	0.95	-0.0177287669604316	CD4+ APC+	FoxP3+ PD.L1+ Treg+ Epithelial+
-1	1	0.8	-0.0915149811213502	CD4+ APC+	CD8+ FoxP3+ PD.L1+ Epithelial+
0.960471635813363	0.82	1	0.0777231969886901	CD4+ APC+	CD8+ APC+
-0.632268215499513	0.93	0.18	-0.456021173661004	CD8+ FoxP3+ PD.L1+ Epithelial+	PD.L1+ CD4+ Epithelial+
-0.555962628998604	1	0.6	-0.119348589294978	CD4+ APC+	CD8+ Epithelial+
0.545434136534519	0.83	1	0.0413006622246149	CD8+ APC+	CD8+ Epithelial+
0.415037499278844	0.94	1	0.00924553915386509	CD4+ Tcell+	CD8+ APC+
0.402204684231277	0.26	1	0.228708157678897	CD8+ PD.L1+ Epithelial+	FoxP3+ PD.L1+ Treg+ Epithelial+
-0.316253033784938	1	0	-0.632506067569876	CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
0.316245402503274	0	1	0.632490805006547	CD8+ PD.L1+ Epithelial+	CD8+ PD.L1+ Epithelial+
0.135181052117578	0.32	0.82	0.0650877921872547	CD8+ FoxP3+ PD.L1+ Epithelial+	CD8+ PD.L1+ Epithelial+
-0.0591821992116921	0.76	0.29	-0.0309451140667405	CD8+ Epithelial+	CD8+ PD.L1+ Epithelial+
0	1	1	0	CD4+	CD4+ APC+
0	1	1	0	CD4+	CD4+ Tcell+
