enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
3.53917721294785	0	1	7.0783544258957	CD8+ PD.L1+ Epithelial+	CD8+ PD.L1+ Epithelial+
-3.48860573783775	1	0	-6.9772114756755	CD4+	CD8+ PD.L1+ Epithelial+
3.19989610521539	0.09	1	3.19989610521539	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+ Epithelial+
-3.1586601753465	1	0	-6.317320350693	CD4+ APC+	PD.L1+ CD4+
3.09686153925259	0.01	1	5.26147486277202	CD4+ Epithelial+	CD8+ PD.L1+ Epithelial+
-2.90005441167409	1	0	-5.80010882334818	CD4+ APC+	CD8+ PD.L1+ Epithelial+
-2.84799690655495	1	0	-5.6959938131099	CD8+ APC+	CD8+ PD.L1+ Epithelial+
2.82034056365208	0.07	1	3.09365980436276	CD8+ Tcell+	CD8+ Tcell+
-2.60723166456219	1	0	-5.21446332912438	CD4+ APC+	CD4+ Epithelial+
2.43201754659902	0.02	1	3.70366782986448	CD8+ APC+	CD8+ Tcell+
2.41613478463475	0.01	1	4.1049405255273	CD8+ PD.L1+ Epithelial+	CD8+ PD.L1+ Tcell+
2.403173677488	0.41	1	0.905397388290691	CD8+ PD.L1+ Tcell+	CD8+ PD.L1+ Tcell+
2.37796212980169	0.25	1	1.39117122345007	CD8+ APC+	CD8+ APC+
-2.19849415363908	1	0	-4.39698830727817	CD4+	PD.L1+ CD4+ Epithelial+
-2.07111999138683	1	0.0600000000000001	-2.3919405374183	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+ Tcell+
-2.06733276945806	1	0	-4.13466553891612	CD4+	CD4+ Epithelial+
2	0.44	1	0.693574972449313	CD8+ Epithelial+	CD8+ PD.L1+ Epithelial+
-2	1	0	-4	CD4+ APC+	CD8+ PD.L1+ Tcell+
-1.97575245375332	1	0	-3.95150490750665	CD4+ Tcell+	CD8+ PD.L1+ Epithelial+
1.88452278258006	0.76	1	0.2139108144466	PD.L1+ CD4+ Tcell+	PD.L1+ CD4+ Tcell+
1.70932283909708	0.44	1	0.592771770516868	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+ Tcell+
1.70195914433829	0	1	3.40391828867659	CD4+ Tcell+	CD4+ Tcell+
