enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
2.78629330652977	0.44	1	0.966251651656047	PD.L1+ CD4+ Tcell+	PD.L1+ CD4+ Tcell+
2.65925628306847	0.63	1	0.515417121967842	PD.L1+ CD4+	PD.L1+ CD4+
-2.20036611500645	1	0.01	-3.73835602795334	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+
2.08828653241796	0.27	1	1.15449243770347	PD.L1+ CD4+	PD.L1+ CD4+ Tcell+
-2.0036022366802	1	0	-4.00720447336039	CD8+ Tcell+	PD.L1+ CD4+ Tcell+
-1.97361127551947	1	0	-3.94722255103894	CD4+	CD8+ PD.L1+ Tcell+
-1.97345821254751	1	0.04	-2.56752832971373	CD4+ APC+	CD8+ FoxP3+ Tcell+
1.94364914561864	0.47	1	0.619555196633394	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+ Tcell+
-1.90496571868403	1	0.01	-3.23647961533257	CD4+ Tcell+	CD8+ PD.L1+
-1.86789646399265	1	0	-3.73579292798531	CD4+	CD8+ FoxP3+ Tcell+
-1.80405355896735	1	0	-3.60810711793471	CD4+ Tcell+	PD.L1+ CD4+
1.74745796798385	0.08	1	1.82741725945905	CD8+ FoxP3+ Tcell+	CD8+ Tcell+
1.73696559416621	0.8	1	0.158958373558555	CD8+ PD.L1+	PD.L1+ CD4+
-1.65588428665177	1	0.14	-1.36429753776474	CD4+ APC+	FoxP3+ PD.L1+ Treg+ Tcell+
-1.57972585235501	1	0.08	-1.6520101431326	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
-1.54843662469604	1	0.04	-2.01456249511424	CD4+ Tcell+	FoxP3+ PD.L1+ Treg+ Tcell+
-1.53172047944418	1	0.08	-1.60180816482394	CD4+	CD8+ FoxP3+ PD.L1+ Tcell+
-1.50690655458069	1	0	-3.01381310916139	CD4+ APC+	PD.L1+ CD4+
1.46297197634255	0.66	1	0.254447689628539	PD.L1+ CD4+ APC+	PD.L1+ CD4+ Tcell+
-1.45622918659895	1	0.18	-1.05030005702189	CD4+	PD.L1+ CD4+ Epithelial+
-1.38332863955151	1	0.31	-0.684540207272758	CD8+ Tcell+	FoxP3+ PD.L1+ Treg+ Tcell+
-1.37529132048609	1	0.31	-0.680562939758985	CD4+ Epithelial+	CD8+ Tcell+
1.37356086330268	0	1	2.74712172660537	CD8+ Tcell+	CD8+ Tcell+
1.32192809488736	0.94	1	0.0294477920214724	CD8+ PD.L1+ Tcell+	FoxP3+ PD.L1+ Treg+ Tcell+
-1.31227792485364	1	0.4	-0.508135196973656	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+ APC+
-1.24547603444949	1	0.38	-0.509319231586679	CD4+ APC+	PD.L1+ CD4+ Epithelial+
-1.24000896473507	0.99	0.01	-2.10673803619264	CD4+	CD8+ APC+
-1.23482588232054	1	0	-2.46965176464108	CD4+	PD.L1+ CD4+ Tcell+
-1.2347056827753	1	0.04	-1.60638912910744	CD4+	CD8+ PD.L1+
-1.22650852980868	1	0.5	-0.358667673386331	CD8+	FoxP3+ Treg+ Tcell+
-1.22588140741633	1	0.41	-0.461851690132122	CD4+ APC+	CD8+ FoxP3+ PD.L1+ Tcell+
-1.18762700317577	1	0.64	-0.22218914958446	CD8+ Tcell+	PD.L1+ CD4+ Epithelial+
-1.18286405714981	1	0.63	-0.229262742330301	CD8+ APC+	PD.L1+ CD4+ Tcell+
-1.15200309344505	1	0.55	-0.290088171855358	CD4+ Epithelial+	FoxP3+ Treg+ Tcell+
-1.13750352374993	1	0.9	-0.0465905605626472	CD4+ Epithelial+	PD.L1+ CD4+ Tcell+
1.12214029288308	0	1	2.24428058576617	FoxP3+ Treg+ Tcell+	FoxP3+ Treg+ Tcell+
-1.11547721741994	1	0.82	-0.0902665443446502	CD8+ FoxP3+ Tcell+	PD.L1+ CD4+ Tcell+
-1.10852445677817	1	0.68	-0.178639724149792	CD8+ APC+	PD.L1+ CD4+
-1.08746284125034	1	0.76	-0.123437118512198	CD8+ FoxP3+ Tcell+	PD.L1+ CD4+
-1.07800251200127	1	0.91	-0.0390368130865152	CD8+ FoxP3+ Tcell+	CD8+ PD.L1+ Tcell+
-1.07275634243531	1	0.71	-0.15304746931277	CD8+	PD.L1+ CD4+ Tcell+
-1.06763871687536	0.99	0.04	-1.38902999518705	CD4+ Tcell+	PD.L1+ CD4+ APC+
-1.06140054466414	1	0.77	-0.114530847476525	CD8+	PD.L1+ CD4+
-1.05062607306997	1	0.86	-0.0635426501176376	CD8+ APC+	CD8+ PD.L1+ Tcell+
