enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-4.10852445677817	1	0	-8.21704891355634	CD4+ APC+	CD4+ Epithelial+
2.58496250072116	0.99	1	0	PD.L1+ CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
2.2684888359259	0.47	1	0.723100694367035	FoxP3+ Treg+ Epithelial+	FoxP3+ Treg+ Epithelial+
-2.10768786931437	1	0	-4.21537573862875	CD4+	CD8+ Epithelial+
-1.97703885155669	1	0.05	-2.4156424487175	CD4+ Epithelial+	FoxP3+ Treg+
-1.80236705737185	1	0	-3.60473411474371	CD4+	CD4+ Epithelial+
-1.79632087178263	1	0	-3.59264174356525	CD4+	PD.L1+ CD4+ APC+
-1.59454854955035	1	0.04	-2.0745554925075	CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
1.58944989171347	0.54	1	0.412680495068151	CD4+ Tcell+	CD4+ Tcell+
1.3785922825097	0	1	2.75718456501939	CD4+ Epithelial+	CD4+ Epithelial+
-1.37696945844532	1	0	-2.75393891689065	CD4+ Epithelial+	CD4+ Tcell+
-1.3138262963904	1	0	-2.6276525927808	CD4+	PD.L1+ CD4+ Epithelial+
-1.29572302453997	1	0	-2.59144604907994	CD4+ Epithelial+	FoxP3+ Treg+ Tcell+
1.28191241603948	0	1	2.56382483207897	CD4+ Epithelial+	CD8+ Epithelial+
-1.26303440583379	1	0.95	-0.0223920426440345	CD4+ APC+	CD8+ Epithelial+
-1.25153876699596	1	0.58	-0.286787590808996	CD4+ APC+	CD4+ Tcell+
-1.21885495726524	1	0	-2.43770991453049	CD4+	FoxP3+ Treg+ Epithelial+
-1.12928301694497	1	0.84	-0.0797060085085803	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
-1.08746284125034	1	0.84	-0.0767542955812365	FoxP3+ Treg+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1.07800251200127	1	0.91	-0.0390368130865152	CD4+ APC+	PD.L1+ CD4+ APC+
1.05603403491433	0.58	1	0.241988074738048	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
-1.05444778402238	1	0.87	-0.0585401233260984	FoxP3+ Treg+ Epithelial+	PD.L1+ CD4+ APC+
1	0.93	1	0.0268721464003014	CD4+ APC+	CD4+ APC+
-1	1	0.99	0	CD8+ Epithelial+	CD8+ Epithelial+
-1	1	0.99	0	CD8+ Epithelial+	PD.L1+ CD4+ APC+
1	0.99	1	0	FoxP3+ Treg+	FoxP3+ Treg+
1	0.99	1	0	PD.L1+ CD4+ APC+	PD.L1+ CD4+ APC+
-1	1	0.98	-0.00436480540245009	CD4+ APC+	CD8+ Tcell+
-1	1	0.98	-0.00436480540245009	CD4+ APC+	FoxP3+ Treg+
-1	1	0.98	-0.00436480540245009	CD8+ Epithelial+	FoxP3+ Treg+
-1	1	0.98	-0.00436480540245009	CD8+ Tcell+	PD.L1+ CD4+ Epithelial+
-1	1	0.98	-0.00436480540245009	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+ APC+
-1	1	0.97	-0.00877392430750515	CD8+ Epithelial+	FoxP3+ Treg+ Tcell+
-1	1	0.97	-0.00877392430750515	CD8+ Epithelial+	PD.L1+ CD4+ Epithelial+
-1	1	0.97	-0.00877392430750515	FoxP3+ Treg+	FoxP3+ Treg+ Tcell+
-1	1	0.95	-0.0177287669604316	CD8+ Tcell+	FoxP3+ Treg+ Tcell+
-1	1	0.95	-0.0177287669604316	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+ Epithelial+
-1	1	0.93	-0.0268721464003014	CD4+ Tcell+	FoxP3+ Treg+
-1	1	0.93	-0.0268721464003014	FoxP3+ Treg+	FoxP3+ Treg+ Epithelial+
-1	1	0.91	-0.0362121726544447	CD8+ Tcell+	FoxP3+ Treg+ Epithelial+
-1	1	0.84	-0.0705810742857073	CD4+ Tcell+	PD.L1+ CD4+ APC+
-1	1	0.82	-0.0809219076239261	CD8+ Epithelial+	FoxP3+ Treg+ Epithelial+
0.903784684740697	0.71	1	0.128940704735608	CD4+ APC+	FoxP3+ Treg+ Epithelial+
0.879218177123964	0.33	0.99	0.411932252502254	CD4+ Tcell+	FoxP3+ Treg+ Epithelial+
0.782769283779331	0.61	1	0.162509408518089	FoxP3+ Treg+ Epithelial+	FoxP3+ Treg+ Tcell+
0.700538536254141	0	1	1.40107707250828	CD4+ Epithelial+	FoxP3+ Treg+ Epithelial+
0.584962500721156	0.94	1	0.0130308555572872	CD4+ APC+	PD.L1+ CD4+ Epithelial+
-0.547065892962628	1	0.48	-0.169483158122524	CD4+ Epithelial+	CD8+ Tcell+
0.540568381362703	0.85	1	0.0354080661880148	CD4+ APC+	FoxP3+ Treg+ Tcell+
0.436711542137213	0.26	0.92	0.248330007469229	CD4+ Epithelial+	PD.L1+ CD4+ APC+
0.410586139360872	0	1	0.821172278721744	CD4+	CD4+
0.177244984648651	0.1	0.94	0.169908338803215	CD4+	CD4+ APC+
0.169925001442312	0.4	0.79	0.0657977037053856	CD4+	FoxP3+ Treg+
0.145050332803283	0.0600000000000001	0.94	0.167518913651096	CD4+	CD4+ Tcell+
-0.125530882083859	1	0.98	-0.000547917872293952	CD4+ Tcell+	CD8+ Epithelial+
0.0782448454734079	0.33	0.79	0.0366593597370625	CD4+	FoxP3+ Treg+ Tcell+
0	1	1	0	CD4+ Tcell+	CD8+ Tcell+
0	0.68	0.66	0	CD4+	CD8+ Tcell+
0	1	1	0	FoxP3+ Treg+ Tcell+	FoxP3+ Treg+ Tcell+
