source,target,weight,type
CD4+,CD8+ PD.L1+ Epithelial+,-1.97207991454256,Depletion
CD4+,PD.L1+ CD4+ Epithelial+,-1.59033853317909,Depletion
CD4+ Epithelial+,CD8+ PD.L1+ Epithelial+,-1.56722091833389,Depletion
CD4+ Epithelial+,PD.L1+ CD4+,-1.04730571477836,Depletion
CD4+,PD.L1+ CD4+,-0.681535760416209,Depletion
CD4+,CD4+ Epithelial+,-0.574969112045041,Depletion
CD4+ APC+,CD4+ Epithelial+,-0.520380339565067,Depletion
PD.L1+ CD4+,PD.L1+ CD4+ Epithelial+,1.69075716474375,Enrichment
CD4+ Epithelial+,CD4+ Epithelial+,0.610075880476726,Enrichment
CD4+,CD4+ Tcell+,0.535331732996556,Enrichment
CD4+,CD4+,0.428187867951815,Enrichment
