enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-2.60880924267552	1	0	-5.21761848535105	CD4+ Epithelial+	CD8+ PD.L1+ APC+
-2.44095219802964	1	0	-4.88190439605927	CD8+ PD.L1+	PD.L1+ CD4+ Epithelial+
-2.25938662881865	1	0.01	-3.83863011056076	CD8+ PD.L1+ APC+	PD.L1+ CD4+ Epithelial+
2.18817160136309	0.08	1	2.2882968427576	PD.L1+ CD4+ APC+	PD.L1+ CD4+ APC+
-2.15647276031652	1	0	-4.31294552063305	CD4+ Epithelial+	PD.L1+ CD4+
-2.02260142893713	1	0.05	-2.47131302691909	CD8+ Tcell+	PD.L1+ CD4+ Epithelial+
-1.92409988564074	1	0.01	-3.26898799104998	CD4+ Epithelial+	CD8+ PD.L1+
1.89539495677069	0	1	3.79078991354138	PD.L1+ CD4+	PD.L1+ CD4+
-1.88362081628567	1	0	-3.76724163257134	PD.L1+ CD4+	PD.L1+ CD4+ Epithelial+
-1.86448978129564	1	0	-3.72897956259129	CD4+	PD.L1+ CD4+ Epithelial+
-1.80513709680779	1	0.07	-1.98007295634075	CD4+ APC+	CD4+ Tcell+
-1.67708070270959	1	0.09	-1.67708070270959	CD4+ Epithelial+	CD8+ PD.L1+ Tcell+
-1.58688481285218	1	0	-3.17376962570437	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+ Epithelial+
-1.54382380592767	1	0.17	-1.14972803555039	CD4+ Epithelial+	CD8+ APC+
1.51892373915833	0.39	1	0.604440525932829	CD8+ PD.L1+	PD.L1+ CD4+
-1.50250034052918	1	0.16	-1.15625075768374	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+ Epithelial+
1.4684767582403	0	1	2.93695351648061	PD.L1+ CD4+	PD.L1+ CD4+ APC+
-1.46343782339718	1	0	-2.92687564679437	CD4+ Epithelial+	PD.L1+ CD4+ APC+
-1.41503749927884	1	0.22	-0.903179046780962	CD4+ Tcell+	PD.L1+ CD4+
-1.39714734038295	1	0.29	-0.7305386483112	CD8+ APC+	PD.L1+ CD4+ Epithelial+
