source,target,weight,type
CD4+ Epithelial+,CD8+ PD.L1+ APC+,-3.06522762277562,Depletion
CD4+ Epithelial+,PD.L1+ CD4+,-2.75976456589407,Depletion
CD4+ Epithelial+,PD.L1+ CD4+ Tcell+,-2.67769615435107,Depletion
CD4+,CD8+ Epithelial+,-2.54995345494841,Depletion
CD4+ Epithelial+,CD8+ PD.L1+ Tcell+,-2.52656966049778,Depletion
CD4+ Epithelial+,CD8+ PD.L1+,-2.51011799118026,Depletion
CD4+,PD.L1+ CD4+ Tcell+,-2.39936643537328,Depletion
CD8+ Epithelial+,PD.L1+ CD4+,-2.33199177823206,Depletion
CD4+ APC+,CD8+ Epithelial+,-2.30524096595448,Depletion
CD4+ APC+,CD4+ Epithelial+,-2.25569439648728,Depletion
CD8+ Epithelial+,PD.L1+ CD4+ Tcell+,-2.14974711950468,Depletion
CD4+ Epithelial+,PD.L1+ CD4+ APC+,-2.09000652990382,Depletion
CD4+,CD8+ FoxP3+ Epithelial+,-1.89594218470004,Depletion
CD8+ Epithelial+,CD8+ PD.L1+ Tcell+,-1.81557542886257,Depletion
CD4+,CD8+ PD.L1+ APC+,-1.67446065156026,Depletion
CD4+ Tcell+,CD8+ Epithelial+,-1.6511821868636,Depletion
CD4+,CD4+ Epithelial+,-1.62300809280573,Depletion
CD4+ Epithelial+,CD8+,-1.55978313138968,Depletion
CD4+ APC+,PD.L1+ CD4+ Tcell+,-1.43562859405209,Depletion
CD4+ Epithelial+,CD4+ Tcell+,-1.41260672207399,Depletion
CD4+ Epithelial+,CD8+ Tcell+,-1.4050788612511,Depletion
CD8+ Tcell+,PD.L1+ CD4+,-1.36232961017157,Depletion
CD4+ Epithelial+,CD8+ APC+,-1.29219277390189,Depletion
CD4+,CD8+ PD.L1+,-1.24314677538912,Depletion
CD4+,CD8+ PD.L1+ Tcell+,-1.15730246631897,Depletion
CD4+ APC+,PD.L1+ CD4+,-1.09310940439148,Depletion
CD4+,PD.L1+ CD4+ Epithelial+,-0.924733341212231,Depletion
CD4+,CD8+ APC+,-0.499657180836792,Depletion
CD4+,CD8+ Tcell+,-0.485207555942388,Depletion
CD4+,CD4+ Tcell+,-0.304121597876993,Depletion
PD.L1+ CD4+,PD.L1+ CD4+,2.93159488144974,Enrichment
CD8+ Epithelial+,CD8+ Epithelial+,2.58443797970433,Enrichment
CD4+ APC+,CD4+ APC+,2.01042497941909,Enrichment
CD4+ Tcell+,CD4+ Tcell+,1.9490160712812,Enrichment
CD8+ PD.L1+ Tcell+,PD.L1+ CD4+,1.58160348863124,Enrichment
CD8+,CD8+ Tcell+,1.52555071220397,Enrichment
CD8+ Tcell+,CD8+ Tcell+,1.51960229557712,Enrichment
CD8+ APC+,CD8+ Tcell+,1.39009959752894,Enrichment
CD8+ PD.L1+ Tcell+,CD8+ Tcell+,1.20225786422475,Enrichment
CD8+ PD.L1+ APC+,CD8+ Tcell+,1.12887321860649,Enrichment
CD4+ Epithelial+,CD4+ Epithelial+,1.11805042325833,Enrichment
CD8+ Tcell+,PD.L1+ CD4+ Tcell+,1.06938606287121,Enrichment
CD4+ Tcell+,PD.L1+ CD4+ Tcell+,1.05731265323409,Enrichment
CD4+ APC+,CD8+ APC+,1.00160388570259,Enrichment
CD4+ APC+,PD.L1+ CD4+ APC+,0.994182673404686,Enrichment
CD4+,CD4+,0.965454497410356,Enrichment
CD4+ Epithelial+,PD.L1+ CD4+ Epithelial+,0.87808037146852,Enrichment
CD4+ Tcell+,CD8+ Tcell+,0.709070126334182,Enrichment
CD4+ Epithelial+,CD8+ Epithelial+,0.649053804712185,Enrichment
CD4+ Tcell+,CD8+ PD.L1+ Tcell+,0.642783155109499,Enrichment
CD4+ APC+,CD4+ Tcell+,0.481968507397831,Enrichment
CD4+ APC+,CD8+ Tcell+,0.477083368640907,Enrichment
CD4+,CD4+ APC+,0.36455213478114,Enrichment
