enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-2.88362081628567	1	0	-5.76724163257134	CD4+ Epithelial+	CD8+ Tcell+
-2.50093620109211	1	0	-5.00187240218423	CD4+ Epithelial+	CD4+ Tcell+
2.31550182572793	0.44	1	0.802987057492791	CD8+ Tcell+	CD8+ Tcell+
2.10140730873251	0	1	4.20281461746502	CD4+ Epithelial+	CD4+ Epithelial+
-2.01077983875324	1	0	-4.02155967750648	CD4+	CD8+ Epithelial+
-1.8745193851603	1	0	-3.7490387703206	CD4+	CD4+ Epithelial+
-1.77258950389693	1	0	-3.54517900779386	CD4+ Epithelial+	FoxP3+ Treg+ Tcell+
1.71106373072345	0.08	1	1.78935771323074	CD4+ Epithelial+	CD8+ Epithelial+
-1.60183631928555	1	0.15	-1.27486951757535	CD4+ Epithelial+	CD8+
1.47232908373591	0	1	2.94465816747182	CD4+ Tcell+	FoxP3+ Treg+ Tcell+
1.37462785153067	0	1	2.74925570306135	CD4+ Tcell+	CD8+ Tcell+
-1.35706990100762	1	0.27	-0.750245195679272	CD4+ Epithelial+	FoxP3+ Treg+ APC+
-1.3533232911629	1	0	-2.70664658232579	CD4+ APC+	CD4+ Epithelial+
1.32644357600986	0	1	2.65288715201971	CD4+ Tcell+	CD4+ Tcell+
1.30023302378804	0.45	1	0.438493404261503	CD4+ APC+	CD4+ APC+
-1.23078020682917	1	0.51	-0.349537463459954	CD4+ Tcell+	CD8+ Epithelial+
-1.21150410519371	1	0.81	-0.104414871647958	CD4+ APC+	FoxP3+ Treg+ Epithelial+
-1.17306470897288	1	0.49	-0.353127664255675	CD4+ Epithelial+	PD.L1+ CD4+ Tcell+
-1.14684138832927	1	0.72	-0.15674700085233	CD8+ Tcell+	FoxP3+ Treg+ Epithelial+
-1.12398871727545	1	0.61	-0.233349398616582	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
-1.11547721741994	1	0.94	-0.0248488107865443	CD8+ Tcell+	FoxP3+ Treg+ APC+
-1.1096244911745	1	0.81	-0.0956342601950085	CD8+ Tcell+	FoxP3+ Treg+
