enrichm	p_higher_orig	p_lower_orig	PI_value	cell_1	cell_2
-5.09465834265454	1	0	-10.1893166853091	CD4+ APC+	CD8+ PD.L1+ Epithelial+
-4.69811743146963	1	0	-9.39623486293925	CD4+	CD8+ PD.L1+ Epithelial+
-4.36317107711924	1	0	-8.72634215423849	CD4+ Tcell+	CD8+ PD.L1+ Epithelial+
-4.12184429787638	1	0	-8.24368859575275	CD8+ PD.L1+ Epithelial+	CD8+ Tcell+
-3.98276546258365	1	0	-7.96553092516729	CD4+ APC+	CD8+ PD.L1+
-3.91838623444635	1	0	-7.8367724688927	CD8+ PD.L1+ Epithelial+	FoxP3+ Treg+ Tcell+
-3.76871365703048	1	0	-7.53742731406097	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+ Tcell+
-3.46510379758513	1	0	-6.93020759517027	CD4+	CD8+ PD.L1+
-2.4032677223393	1	0	-4.8065354446786	CD4+ Tcell+	CD8+ PD.L1+
2.31748218985617	0.19	1	1.61985053629241	PD.L1+ CD4+ Epithelial+	PD.L1+ CD4+ Epithelial+
-2.31614574229336	1	0	-4.63229148458671	CD4+	PD.L1+ CD4+ Epithelial+
-2.26903314645524	1	0	-4.53806629291047	CD8+ PD.L1+	CD8+ Tcell+
-2.24336442569366	1	0	-4.48672885138732	CD4+	CD8+ PD.L1+ APC+
-2.20320115631661	1	0	-4.40640231263322	CD8+ PD.L1+	PD.L1+ CD4+ Epithelial+
2.19922157306551	0	1	4.39844314613102	CD8+ PD.L1+	CD8+ PD.L1+
-2.15055967657538	1	0	-4.30111935315076	CD8+ PD.L1+ Epithelial+	FoxP3+ PD.L1+ Treg+ Tcell+
-2.0511388489918	1	0.03	-2.86736906034715	CD8+ PD.L1+	FoxP3+ PD.L1+ Treg+ Tcell+
-2.02260142893713	1	0.05	-2.47131302691909	PD.L1+ CD4+ Epithelial+	PD.L1+ CD4+ Tcell+
-2.01970191444255	1	0	-4.0394038288851	CD8+ PD.L1+ Epithelial+	CD8+ PD.L1+ Tcell+
-1.80231933216031	1	0.18	-1.29991632825372	CD8+ PD.L1+ APC+	FoxP3+ Treg+ Tcell+
-1.76128527336162	1	0.01	-2.99237084852016	CD8+ Tcell+	PD.L1+ CD4+ APC+
-1.7358641697222	1	0	-3.47172833944439	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+ APC+
-1.72662364994475	1	0.16	-1.32872509218876	CD4+ Tcell+	PD.L1+ CD4+ Epithelial+
-1.69446086565167	1	0.07	-1.85867109018362	CD8+ FoxP3+ Tcell+	PD.L1+ CD4+
-1.69278274386049	1	0	-3.38556548772098	CD8+ PD.L1+ Epithelial+	PD.L1+ CD4+
-1.68257329734758	1	0	-3.36514659469516	CD4+ APC+	CD8+ PD.L1+ APC+
1.63739494661398	0	1	3.27478989322797	CD8+ PD.L1+ Epithelial+	CD8+ PD.L1+ Epithelial+
-1.63500318322075	1	0.15	-1.30126636181935	CD8+ FoxP3+ Tcell+	CD8+ PD.L1+ Epithelial+
-1.62496056865308	1	0.17	-1.21015281359891	CD8+ Tcell+	PD.L1+ CD4+ Epithelial+
-1.57303933334534	1	0.19	-1.09950730964912	CD8+ PD.L1+ APC+	FoxP3+ PD.L1+ Treg+ Tcell+
1.5492303252562	0	1	3.0984606505124	PD.L1+ CD4+ APC+	PD.L1+ CD4+ APC+
-1.52685954615759	1	0.24	-0.919261045118654	FoxP3+ Treg+ Tcell+	PD.L1+ CD4+ Epithelial+
1.51457317282976	0	1	3.02914634565952	CD4+ APC+	CD4+ APC+
1.51000044303993	0	1	3.02000088607987	CD8+ PD.L1+	CD8+ PD.L1+ Tcell+
1.50181022090785	0.05	1	1.83498494057732	CD8+ PD.L1+ Tcell+	PD.L1+ CD4+ Tcell+
-1.4611339138683	1	0.23	-0.905594374169494	CD8+ Tcell+	PD.L1+ CD4+ Tcell+
-1.44360665147561	0.99	0.02	-2.19843788607753	CD4+ Tcell+	PD.L1+ CD4+ APC+
-1.42380770890658	1	0.18	-1.02691618298447	CD8+ FoxP3+ PD.L1+ APC+	CD8+ PD.L1+ Epithelial+
1.35789359217524	0.04	1	1.76666029433989	CD8+ PD.L1+ APC+	CD8+ PD.L1+ APC+
1.35230174393088	0	1	2.70460348786176	CD4+	CD8+ Tcell+
-1.34103691783507	0.98	0.05	-1.63854428124615	CD4+ APC+	PD.L1+ CD4+ Epithelial+
1.3297577034206	0	1	2.6595154068412	CD4+	CD4+
-1.32587527940402	1	0.27	-0.732999499660406	CD4+	CD8+ FoxP3+ PD.L1+ APC+
-1.32192809488736	1	0.98	-0.00576995889021491	CD4+ Epithelial+	FoxP3+ PD.L1+ Treg+ Tcell+
-1.31702929547452	1	0.41	-0.49619172163678	CD8+ FoxP3+ PD.L1+ Tcell+	CD8+ PD.L1+
1.3085171756278	0.14	1	1.07809873867552	CD8+ PD.L1+ Tcell+	CD8+ PD.L1+ Tcell+
-1.29444735846526	1	0.47	-0.412616438266824	CD4+ APC+	CD8+ FoxP3+ PD.L1+ Tcell+
-1.27885937299548	1	0.32	-0.615752960953827	CD4+ Epithelial+	CD8+ PD.L1+ Epithelial+
1.2667865406949	0.01	1	2.15223233453723	CD8+ PD.L1+ APC+	CD8+ PD.L1+ Tcell+
1.25295595280824	0.03	1	1.75155725553444	CD4+ APC+	CD8+ Tcell+
